time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,tau_meas1,tau_meas2
0.000000000000000000e+00,4.793690095539204776e-05,3.834952076431363821e-04,-2.131664566695690155e-02,-2.922393977642059326e-01,-1.206822926178574562e-04,6.988969980739057064e-04
2.004384994506835938e-03,4.793690095539204776e-05,-7.669904152862727642e-04,-2.131664566695690155e-02,-2.922393977642059326e-01,-1.206822926178574562e-04,6.988969980739057064e-04
4.004716873168945312e-03,4.793690095539204776e-05,-1.150485593825578690e-03,-1.754572056233882904e-02,-5.675519704818725586e-01,-1.749053262756206095e-05,-1.564322010381147265e-04
6.004810333251953125e-03,4.793690095539204776e-05,-1.150485593825578690e-03,-1.754572056233882904e-02,-5.675519704818725586e-01,1.770145754562690854e-04,-2.485991572029888630e-04
8.004903793334960938e-03,-4.793690095539204776e-05,3.834952076431363821e-04,-3.907812386751174927e-02,1.483770012855529785e-01,1.770145754562690854e-04,-2.485991572029888630e-04
1.000499725341796875e-02,-2.876213984563946724e-04,1.917476067319512367e-03,-8.488808572292327881e-02,6.021955609321594238e-01,9.816776728257536888e-04,8.480191975831985474e-02
1.200509071350097656e-02,-2.876213984563946724e-04,1.917476067319512367e-03,-8.488808572292327881e-02,6.021955609321594238e-01,9.816776728257536888e-04,8.480191975831985474e-02
1.400518417358398438e-02,-4.122573416680097580e-03,1.533980853855609894e-02,-7.326643466949462891e-01,3.837966918945312500e+00,6.118171382695436478e-03,8.596710860729217529e-02
1.600527763366699219e-02,-1.169660408049821854e-02,3.873301669955253601e-02,-1.680802226066589355e+00,7.230466365814208984e+00,7.217855658382177353e-03,8.459370583295822144e-02
1.800537109375000000e-02,-1.169660408049821854e-02,3.873301669955253601e-02,-1.680802226066589355e+00,7.230466365814208984e+00,7.217855658382177353e-03,8.459370583295822144e-02
2.000546455383300781e-02,-2.185922674834728241e-02,7.171360403299331665e-02,-2.606388568878173828e+00,1.054028320312500000e+01,7.887884043157100677e-03,8.508733659982681274e-02
2.200555801391601562e-02,-3.537743166089057922e-02,1.165825426578521729e-01,-3.594154596328735352e+00,1.450503730773925781e+01,1.353306695818901062e-02,7.254824042320251465e-02
2.400612831115722656e-02,-3.537743166089057922e-02,1.165825426578521729e-01,-3.594154596328735352e+00,1.450503730773925781e+01,1.353306695818901062e-02,7.254824042320251465e-02
2.600622177124023438e-02,-5.138835683465003967e-02,1.668204218149185181e-01,-4.497066020965576172e+00,1.633181762695312500e+01,1.956713385879993439e-02,5.980841442942619324e-02
2.800631523132324219e-02,-6.898120045661926270e-02,2.235777080059051514e-01,-5.208001136779785156e+00,1.828127861022949219e+01,2.443632297217845917e-02,4.600853845477104187e-02
3.000640869140625000e-02,-6.898120045661926270e-02,2.235777080059051514e-01,-5.208001136779785156e+00,1.828127861022949219e+01,1.685262098908424377e-02,7.433722168207168579e-02
3.200650215148925781e-02,-8.710134774446487427e-02,2.853204309940338135e-01,-5.665645122528076172e+00,2.029083061218261719e+01,1.685262098908424377e-02,7.433722168207168579e-02
3.400659561157226562e-02,-1.064199209213256836e-01,3.505146205425262451e-01,-6.061843395233154297e+00,2.140297317504882812e+01,3.700746968388557434e-02,1.512205135077238083e-02
3.600692749023437500e-02,-1.064199209213256836e-01,3.505146205425262451e-01,-6.061843395233154297e+00,2.140297317504882812e+01,3.700746968388557434e-02,1.512205135077238083e-02
3.800725936889648438e-02,-1.249235644936561584e-01,4.137913286685943604e-01,-6.080936908721923828e+00,2.095354270935058594e+01,3.949586674571037292e-02,3.504270920529961586e-03
4.000735282897949219e-02,-1.417973488569259644e-01,4.743835628032684326e-01,-5.767071723937988281e+00,2.007518196105957031e+01,4.567472636699676514e-02,-9.561593644320964813e-03
4.200768470764160156e-02,-1.417973488569259644e-01,4.743835628032684326e-01,-5.767071723937988281e+00,2.007518196105957031e+01,4.567472636699676514e-02,-2.121105231344699860e-02
