time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,tau_meas1,tau_meas2
0.000000000000000000e+00,0.000000000000000000e+00,1.533980830572545528e-03,4.285514354705810547e-03,5.164396762847900391e-01,1.727988710626959801e-04,4.936745390295982361e-04
2.000570297241210938e-03,-9.587380191078409553e-05,-7.669904152862727642e-04,-1.441874727606773376e-02,-6.377837657928466797e-01,1.445759116904810071e-04,-7.664157892577350140e-04
4.001140594482421875e-03,-9.587380191078409553e-05,-7.669904152862727642e-04,-1.441874727606773376e-02,-6.377837657928466797e-01,1.445759116904810071e-04,-7.664157892577350140e-04
6.001234054565429688e-03,0.000000000000000000e+00,7.669904152862727642e-04,1.169505622237920761e-02,7.550490647554397583e-02,-4.163579433225095272e-05,4.342532338341698050e-05
8.001565933227539062e-03,-2.396845084149390459e-04,-7.669904152862727642e-04,-4.771388694643974304e-02,-6.241061091423034668e-01,2.618452999740839005e-04,4.184280987828969955e-04
1.000189781188964844e-02,-2.396845084149390459e-04,-7.669904152862727642e-04,-4.771388694643974304e-02,-6.241061091423034668e-01,-1.389376557199284434e-04,4.587927542161196470e-04
1.223230361938476562e-02,-9.587380191078409553e-05,0.000000000000000000e+00,-1.477489620447158813e-02,-2.534714341163635254e-01,-1.389376557199284434e-04,4.587927542161196470e-04
1.423239707946777344e-02,4.793690095539204776e-05,3.834952076431363821e-04,1.515157986432313919e-02,-2.004473842680454254e-02,3.070022503379732370e-04,-2.016094746068120003e-03
1.623272895812988281e-02,4.793690095539204776e-05,3.834952076431363821e-04,1.515157986432313919e-02,-2.004473842680454254e-02,-4.912240547128021717e-05,2.227221615612506866e-03
1.823282241821289062e-02,9.587380191078409553e-05,-1.150485593825578690e-03,1.643918454647064209e-02,-7.306707501411437988e-01,-4.912240547128021717e-05,2.227221615612506866e-03
2.023291587829589844e-02,1.438106992281973362e-04,0.000000000000000000e+00,2.046952396631240845e-02,-1.124621853232383728e-01,6.786006997572258115e-05,-6.571352714672684669e-04
2.223324775695800781e-02,1.438106992281973362e-04,0.000000000000000000e+00,2.046952396631240845e-02,-1.124621853232383728e-01,6.786006997572258115e-05,-6.571352714672684669e-04
2.423334121704101562e-02,9.587380191078409553e-05,-3.834952076431363821e-04,3.754230914637446404e-03,-2.194135934114456177e-01,2.936571763711981475e-05,-7.245630840770900249e-04
2.623343467712402344e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.591471932828426361e-02,-1.062370538711547852e-01,-5.333374429028481245e-05,1.999714411795139313e-03
2.823376655578613281e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.591471932828426361e-02,-1.062370538711547852e-01,-5.333374429028481245e-05,1.999714411795139313e-03
3.023386001586914062e-02,9.587380191078409553e-05,3.834952076431363821e-04,1.765725552104413509e-03,1.103985533118247986e-01,5.147363117430359125e-05,-9.039304568432271481e-04
3.223395347595214844e-02,4.793690095539204776e-05,7.669904152862727642e-04,-2.177054528146982193e-03,1.122105792164802551e-01,3.727687580976635218e-04,8.097628015093505383e-04
