time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,tau_meas1,tau_meas2
0.000000000000000000e+00,-9.587380191078409553e-05,7.669904152862727642e-04,4.900990054011344910e-02,6.849765032529830933e-02,-2.396653871983289719e-04,-3.544936189427971840e-04
2.000331878662109375e-03,-9.587380191078409553e-05,7.669904152862727642e-04,5.429340526461601257e-03,1.465642303228378296e-01,-5.731442361138761044e-04,3.186758840456604958e-04
4.000425338745117188e-03,4.793690095539204776e-05,7.669904152862727642e-04,5.429340526461601257e-03,1.465642303228378296e-01,-5.731442361138761044e-04,3.186758840456604958e-04
6.000518798828125000e-03,9.587380191078409553e-05,7.669904152862727642e-04,1.977019384503364563e-02,7.550711184740066528e-02,6.278748041950166225e-04,-2.781934163067489862e-04
8.000612258911132812e-03,-4.793690095539204776e-05,1.150485593825578690e-03,-1.504259370267391205e-02,1.709029376506805420e-01,-1.587120234034955502e-03,4.889717274636495858e-06
1.000094413757324219e-02,-4.793690095539204776e-05,1.150485593825578690e-03,-1.504259370267391205e-02,1.709029376506805420e-01,-1.587120234034955502e-03,4.889717274636495858e-06
1.200103759765625000e-02,-4.793690095539204776e-05,1.150485593825578690e-03,-1.621358841657638550e-02,2.721927762031555176e-01,-8.154467795975506306e-04,-7.510459399782121181e-04
1.400113105773925781e-02,-4.793690095539204776e-05,1.150485593825578690e-03,-1.213357672095298767e-01,6.771497428417205811e-02,-1.347499550320208073e-03,3.105808282271027565e-04
1.600122451782226562e-02,-4.793690168298780918e-04,7.669904152862727642e-04,-1.213357672095298767e-01,6.771497428417205811e-02,-1.347499550320208073e-03,3.105808282271027565e-04
1.800131797790527344e-02,3.834952076431363821e-04,2.300971187651157379e-03,8.277982473373413086e-02,7.714340090751647949e-01,8.548144833184778690e-04,-3.509986854624003172e-04
2.000141143798828125e-02,3.834952076431363821e-04,2.300971187651157379e-03,8.277982473373413086e-02,3.516258299350738525e-01,4.822813498321920633e-04,1.086679403670132160e-04
2.200150489807128906e-02,4.793690095539204776e-05,1.150485593825578690e-03,-2.438924275338649750e-03,3.516258299350738525e-01,4.822813498321920633e-04,1.086679403670132160e-04
2.400159835815429688e-02,-9.587380191078409553e-05,3.834952076431363821e-04,-4.084490984678268433e-02,-1.009551659226417542e-01,6.363858701661229134e-04,-9.655524991103447974e-06
2.600169181823730469e-02,-9.587380191078409553e-05,7.669904152862727642e-04,-1.955507136881351471e-02,1.079275906085968018e-01,-1.602140022441744804e-03,-6.456964183598756790e-04
2.800178527832031250e-02,0.000000000000000000e+00,7.669904152862727642e-04,-1.955507136881351471e-02,1.079275906085968018e-01,-1.602140022441744804e-03,-6.456964183598756790e-04
3.000187873840332031e-02,1.438106992281973362e-04,0.000000000000000000e+00,1.204981096088886261e-02,-1.972198635339736938e-01,7.394137210212647915e-04,2.728507206484209746e-05
3.200197219848632812e-02,1.438106992281973362e-04,3.834952076431363821e-04,-2.256470732390880585e-02,-7.121412456035614014e-02,-1.429012627340853214e-03,4.149077576585114002e-04
3.400206565856933594e-02,0.000000000000000000e+00,3.834952076431363821e-04,-2.256470732390880585e-02,-7.121412456035614014e-02,-1.429012627340853214e-03,4.149077576585114002e-04
3.600215911865234375e-02,0.000000000000000000e+00,1.150485593825578690e-03,-2.223903313279151917e-02,3.711366653442382812e-01,3.702435060404241085e-04,4.384461208246648312e-04
3.800225257873535156e-02,0.000000000000000000e+00,1.150485593825578690e-03,-4.187263548374176025e-02,-2.462237179279327393e-01,-6.413700175471603870e-04,-4.590959724737331271e-05
4.000258445739746094e-02,-9.587380191078409553e-05,0.000000000000000000e+00,-4.187263548374176025e-02,-2.462237179279327393e-01,-6.413700175471603870e-04,-4.590959724737331271e-05
4.200267791748046875e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.972109459340572357e-03,-1.756654232740402222e-01,9.663687524152919650e-05,-8.630735101178288460e-05
4.400277137756347656e-02,-9.587380191078409553e-05,0.000000000000000000e+00,-2.187205106019973755e-02,-3.874030113220214844e-01,-3.588211257010698318e-04,-3.215061733499169350e-04
4.600286483764648438e-02,-9.587380191078409553e-05,0.000000000000000000e+00,-2.187205106019973755e-02,-3.874030113220214844e-01,-3.588211257010698318e-04,-3.215061733499169350e-04
4.800295829772949219e-02,2.396845084149390459e-04,1.917476067319512367e-03,6.381763517856597900e-02,6.252871155738830566e-01,5.761283100582659245e-04,1.870087580755352974e-04
5.000305175781250000e-02,-9.587380191078409553e-05,7.669904152862727642e-04,-1.769725978374481201e-02,4.442190378904342651e-02,-1.618557609617710114e-03,5.048840539529919624e-04
5.200314521789550781e-02,-9.587380191078409553e-05,7.669904152862727642e-04,-1.769725978374481201e-02,4.442190378904342651e-02,-1.618557609617710114e-03,5.048840539529919624e-04
5.400323867797851562e-02,-1.917476038215681911e-04,3.834952076431363821e-04,-4.261995106935501099e-02,-1.563622355461120605e-01,-1.517218770459294319e-04,2.659218444023281336e-04
5.600333213806152344e-02,-1.917476038215681911e-04,3.834952076431363821e-04,5.911592021584510803e-02,3.798953890800476074e-01,-1.009366591461002827e-03,-1.157419406808912754e-03
5.800342559814453125e-02,2.396845084149390459e-04,1.533980830572545528e-03,5.911592021584510803e-02,3.798953890800476074e-01,-1.009366591461002827e-03,-1.157419406808912754e-03
6.000351905822753906e-02,-4.793690095539204776e-05,7.669904152862727642e-04,-2.030202746391296387e-02,1.346097886562347412e-01,-1.137762301368638873e-04,-7.580654346384108067e-04
6.200361251831054688e-02,-4.793690095539204776e-05,7.669904152862727642e-04,-1.792443357408046722e-02,-3.353967368602752686e-01,-5.907927989028394222e-04,-1.866072561824694276e-04
6.400370597839355469e-02,4.793690095539204776e-05,-3.834952076431363821e-04,-1.792443357408046722e-02,-3.353967368602752686e-01,-5.907927989028394222e-04,-1.866072561824694276e-04
6.600379943847656250e-02,5.752427969127893448e-04,-3.834952076431363821e-04,8.694031834602355957e-02,-1.761451512575149536e-01,4.966849810443818569e-04,-1.012746506603434682e-04
6.800389289855957031e-02,9.587380191078409553e-05,0.000000000000000000e+00,-4.459410160779953003e-02,1.329825371503829956e-01,1.157584949396550655e-03,2.060180268017575145e-04
7.000422477722167969e-02,9.587380191078409553e-05,0.000000000000000000e+00,-4.459410160779953003e-02,1.329825371503829956e-01,1.157584949396550655e-03,2.060180268017575145e-04
7.200431823730468750e-02,4.314320976845920086e-04,0.000000000000000000e+00,2.761470526456832886e-02,9.715318679809570312e-02,-1.378803135594353080e-04,5.291480338200926781e-04
7.400441169738769531e-02,4.314320976845920086e-04,0.000000000000000000e+00,-3.587805479764938354e-02,-3.957669138908386230e-01,-3.465652407612651587e-04,3.735884092748165131e-04
7.600450515747070312e-02,1.438106992281973362e-04,-7.669904152862727642e-04,-3.587805479764938354e-02,-3.957669138908386230e-01,-3.465652407612651587e-04,3.735884092748165131e-04
7.800459861755371094e-02,0.000000000000000000e+00,3.834952076431363821e-04,-5.471216887235641479e-02,-5.613502860069274902e-02,-7.327010971494019032e-04,-3.424618626013398170e-04
8.000469207763671875e-02,-2.876213984563946724e-04,3.834952076431363821e-04,-1.040632277727127075e-01,-2.288552820682525635e-01,-3.409324854146689177e-04,2.016359067056328058e-04
8.200478553771972656e-02,-2.876213984563946724e-04,3.834952076431363821e-04,-1.040632277727127075e-01,-2.288552820682525635e-01,-3.409324854146689177e-04,2.016359067056328058e-04
8.400487899780273438e-02,4.793690095539204776e-05,2.300971187651157379e-03,4.601952619850635529e-03,5.041785836219787598e-01,-7.369156810455024242e-04,4.952111048623919487e-04
8.600497245788574219e-02,-9.587380191078409553e-05,1.533980830572545528e-03,-6.181819364428520203e-03,1.531755831092596054e-02,8.789320709183812141e-04,-4.095253243576735258e-04
8.800506591796875000e-02,-9.587380191078409553e-05,1.533980830572545528e-03,-6.181819364428520203e-03,1.531755831092596054e-02,8.789320709183812141e-04,-4.095253243576735258e-04
9.000539779663085938e-02,-1.917476038215681911e-04,1.917476067319512367e-03,-2.000842429697513580e-02,1.270279735326766968e-01,5.880509270355105400e-04,-3.155815356876701117e-04
9.200549125671386719e-02,4.793690095539204776e-05,1.917476067319512367e-03,3.636607900261878967e-02,1.774635463953018188e-01,-7.727575721219182014e-04,-1.120252301916480064e-03
9.400558471679687500e-02,4.793690095539204776e-05,1.917476067319512367e-03,3.636607900261878967e-02,1.774635463953018188e-01,-7.727575721219182014e-04,-1.120252301916480064e-03
9.600567817687988281e-02,4.314320976845920086e-04,3.834952076431363821e-04,1.056706607341766357e-01,-3.294299244880676270e-01,-7.605534046888351440e-04,-7.700135465711355209e-04
9.800577163696289062e-02,4.793690168298780918e-04,0.000000000000000000e+00,7.703562080860137939e-02,-1.541330814361572266e-01,-8.626559065305627882e-06,-9.501005988568067551e-04
1.000058650970458984e-01,4.793690168298780918e-04,0.000000000000000000e+00,7.703562080860137939e-02,-1.541330814361572266e-01,-8.626559065305627882e-06,-9.501005988568067551e-04
1.020059585571289062e-01,6.231797160580754280e-04,-1.150485593825578690e-03,6.651461869478225708e-02,-4.069947600364685059e-01,-5.513623473234474659e-04,-6.013869424350559711e-04
1.040060520172119141e-01,6.231797160580754280e-04,-1.150485593825578690e-03,-4.195611691102385521e-04,-9.697622619569301605e-03,-2.928485337179154158e-04,5.686795338988304138e-04
1.060061454772949219e-01,5.273059359751641750e-04,-7.669904152862727642e-04,-4.195611691102385521e-04,-9.697622619569301605e-03,-2.928485337179154158e-04,5.686795338988304138e-04
1.080062389373779297e-01,7.669904152862727642e-04,-7.669904152862727642e-04,2.982359565794467926e-02,4.263990744948387146e-02,1.108073280192911625e-03,3.111843034275807440e-05
1.100065708160400391e-01,7.669904152862727642e-04,-7.669904152862727642e-04,2.982359565794467926e-02,4.263990744948387146e-02,1.108073280192911625e-03,3.111843034275807440e-05
1.120140552520751953e-01,5.752427969127893448e-04,-1.150485593825578690e-03,-2.294495888054370880e-02,-1.193899586796760559e-01,-1.211949042044579983e-03,7.583416881971061230e-04
1.140141487121582031e-01,1.917476038215681911e-04,-3.834952076431363821e-04,-8.988841623067855835e-02,1.123082730919122696e-02,-7.516244659200310707e-04,-1.196260709548369050e-04
1.160144805908203125e-01,1.917476038215681911e-04,-3.834952076431363821e-04,-8.988841623067855835e-02,1.123082730919122696e-02,-7.516244659200310707e-04,-1.196260709548369050e-04
1.180145740509033203e-01,4.793690095539204776e-05,0.000000000000000000e+00,-8.503469079732894897e-02,-5.832211673259735107e-02,-1.114018959924578667e-03,-2.828802971635013819e-04
1.200146675109863281e-01,4.793690095539204776e-05,0.000000000000000000e+00,-5.225029215216636658e-02,5.272836089134216309e-01,4.566489660646766424e-04,3.517536970321089029e-04
1.220147609710693359e-01,0.000000000000000000e+00,1.917476067319512367e-03,-5.225029215216636658e-02,5.272836089134216309e-01,4.566489660646766424e-04,3.517536970321089029e-04
1.240148544311523438e-01,0.000000000000000000e+00,1.533980830572545528e-03,-7.802776060998439789e-03,1.821866631507873535e-02,3.455018741078674793e-04,4.019853658974170685e-04
1.260149478912353516e-01,-5.273059359751641750e-04,1.917476067319512367e-03,-9.475573152303695679e-02,1.000418700277805328e-02,7.332682143896818161e-04,3.697115462273359299e-04
1.280150413513183594e-01,-5.273059359751641750e-04,1.917476067319512367e-03,-9.475573152303695679e-02,1.000418700277805328e-02,7.332682143896818161e-04,3.697115462273359299e-04
1.300151348114013672e-01,-7.669904152862727642e-04,1.533980830572545528e-03,-1.199507713317871094e-01,-2.778773903846740723e-01,-6.775937508791685104e-04,-1.303232857026159763e-03
1.320152282714843750e-01,-7.669904152862727642e-04,1.533980830572545528e-03,1.761466450989246368e-02,5.158162713050842285e-01,-3.587077080737799406e-04,-1.748010254232212901e-04
1.340157985687255859e-01,-2.396845084149390459e-04,3.067961661145091057e-03,1.761466450989246368e-02,5.158162713050842285e-01,-3.587077080737799406e-04,-1.748010254232212901e-04
1.360161304473876953e-01,-1.917476038215681911e-04,1.150485593825578690e-03,1.178651116788387299e-02,-2.807184755802154541e-01,-1.269528002012521029e-04,-2.718824543990194798e-04
1.380162239074707031e-01,-1.917476038215681911e-04,1.150485593825578690e-03,6.568758934736251831e-02,-4.736527502536773682e-01,8.043088600970804691e-04,2.017450897255912423e-04
1.400163173675537109e-01,1.438106992281973362e-04,0.000000000000000000e+00,6.568758934736251831e-02,-4.736527502536773682e-01,8.043088600970804691e-04,2.017450897255912423e-04
1.420164108276367188e-01,6.231797160580754280e-04,-3.834952076431363821e-04,1.428990215063095093e-01,-3.840569853782653809e-01,-8.756455499678850174e-04,-1.636752160266041756e-03
1.440165042877197266e-01,4.793690168298780918e-04,-1.150485593825578690e-03,6.518758833408355713e-02,-4.881189167499542236e-01,4.321306769270449877e-04,5.193774704821407795e-04
1.460165977478027344e-01,4.793690168298780918e-04,-1.150485593825578690e-03,6.518758833408355713e-02,-4.881189167499542236e-01,4.321306769270449877e-04,5.193774704821407795e-04
1.480166912078857422e-01,7.190534961409866810e-04,-1.150485593825578690e-03,8.083497732877731323e-02,-1.662089079618453979e-01,-8.500412222929298878e-04,1.045152312144637108e-03
1.500170230865478516e-01,7.190534961409866810e-04,-1.150485593825578690e-03,-2.526919357478618622e-02,3.174993693828582764e-01,-4.184698045719414949e-04,3.416404942981898785e-04
1.520171165466308594e-01,3.834952076431363821e-04,-3.834952076431363821e-04,-2.526919357478618622e-02,3.174993693828582764e-01,-4.184698045719414949e-04,3.416404942981898785e-04
1.540172100067138672e-01,6.711166352033615112e-04,-3.834952076431363821e-04,4.585734009742736816e-02,2.557471096515655518e-01,3.650248254416510463e-05,5.589573993347585201e-04
1.560175418853759766e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.974906802177429199e-02,1.937965154647827148e-01,1.859067851910367608e-04,3.065583296120166779e-04
1.580176353454589844e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.974906802177429199e-02,1.937965154647827148e-01,1.859067851910367608e-04,3.065583296120166779e-04
1.600177288055419922e-01,-9.587380191078409553e-05,1.150485593825578690e-03,-7.650776952505111694e-02,4.975278675556182861e-01,3.621492651291191578e-04,2.808530116453766823e-04
1.620178222656250000e-01,-3.834952076431363821e-04,1.533980830572545528e-03,-9.674730896949768066e-02,2.797188162803649902e-01,-3.076296416111290455e-04,5.875562201254069805e-04
1.640179157257080078e-01,-3.834952076431363821e-04,1.533980830572545528e-03,-9.674730896949768066e-02,2.797188162803649902e-01,-3.076296416111290455e-04,5.875562201254069805e-04
1.660180091857910156e-01,-3.834952076431363821e-04,1.150485593825578690e-03,-4.704954475164413452e-02,-1.762833595275878906e-01,-5.113582592457532883e-04,-2.270896511618047953e-04
1.680181026458740234e-01,-3.834952076431363821e-04,1.150485593825578690e-03,-6.313595920801162720e-02,-4.856340885162353516e-01,5.943877622485160828e-04,-4.407904925756156445e-04
1.700181961059570312e-01,-6.231797160580754280e-04,7.669904152862727642e-04,-6.313595920801162720e-02,-4.856340885162353516e-01,5.943877622485160828e-04,-4.407904925756156445e-04
1.720182895660400391e-01,-6.231797160580754280e-04,7.669904152862727642e-04,-3.925470262765884399e-02,-5.357670783996582031e-01,-1.113567501306533813e-03,-5.188717623241245747e-04
