time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,tau_meas1,tau_meas2
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.031885996460914612e-02,1.593698114156723022e-01,1.287735503865405917e-04,1.035635432344861329e-04
2.000093460083007812e-03,-2.876213984563946724e-04,-7.669904152862727642e-04,-3.679344430565834045e-02,-2.293469905853271484e-01,2.412968169664964080e-04,2.034906792687252164e-04
4.000425338745117188e-03,-2.876213984563946724e-04,-7.669904152862727642e-04,-3.289260342717170715e-02,7.424907386302947998e-02,3.440131258685141802e-04,2.240375906694680452e-04
6.000518798828125000e-03,-2.876213984563946724e-04,0.000000000000000000e+00,-3.289260342717170715e-02,7.424907386302947998e-02,3.440131258685141802e-04,2.240375906694680452e-04
8.000612258911132812e-03,-1.246359432116150856e-03,3.451456781476736069e-03,-2.304151505231857300e-01,1.208829402923583984e+00,2.512620412744581699e-04,1.107462048530578613e-01
1.000070571899414062e-02,-1.246359432116150856e-03,3.451456781476736069e-03,-2.304151505231857300e-01,1.208829402923583984e+00,-4.402799095259979367e-05,1.298543661832809448e-01
1.200079917907714844e-02,-6.807039957493543625e-03,2.224272117018699646e-02,-1.110667109489440918e+00,5.475127220153808594e+00,-4.402799095259979367e-05,1.298543661832809448e-01
1.400113105773925781e-02,-1.840776950120925903e-02,5.944175645709037781e-02,-2.571253776550292969e+00,1.122053623199462891e+01,5.382179748266935349e-03,1.301206797361373901e-01
1.600861549377441406e-02,-1.840776950120925903e-02,5.944175645709037781e-02,-2.571253776550292969e+00,1.122053623199462891e+01,6.474214140325784683e-03,1.290713101625442505e-01
1.800894737243652344e-02,-3.552124276757240295e-02,1.131310835480690002e-01,-4.250428676605224609e+00,1.682104873657226562e+01,6.474214140325784683e-03,1.290713101625442505e-01
2.000904083251953125e-02,-5.781190097332000732e-02,1.836941987276077271e-01,-5.952777385711669922e+00,2.247113227844238281e+01,1.310648582875728607e-02,1.296303719282150269e-01
2.200913429260253906e-02,-5.781190097332000732e-02,1.836941987276077271e-01,-5.952777385711669922e+00,2.247113227844238281e+01,2.197116427123546600e-02,1.285966038703918457e-01
2.400922775268554688e-02,-8.417719602584838867e-02,2.707476019859313965e-01,-7.426897525787353516e+00,2.824692726135253906e+01,2.197116427123546600e-02,1.285966038703918457e-01
2.600932121276855469e-02,-1.160072982311248779e-01,3.704563677310943604e-01,-9.076145172119140625e+00,3.250991821289062500e+01,3.056108951568603516e-02,1.333611756563186646e-01
