time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,tau_meas1,tau_meas2
0.000000000000000000e+00,3.834952076431363821e-04,-7.669904152862727642e-04,6.581918150186538696e-02,5.807035602629184723e-03,8.558535773772746325e-05,9.987694647861644626e-05
3.347396850585937500e-03,9.587380191078409553e-05,0.000000000000000000e+00,-3.623043419793248177e-03,3.805344104766845703e-01,5.218903534114360809e-04,1.914815802592784166e-04
6.680727005004882812e-03,1.917476038215681911e-04,-3.834952076431363821e-04,1.904393732547760010e-02,5.267195776104927063e-02,2.933451032731682062e-04,1.657362590776756406e-04
1.001429557800292969e-02,9.587380191078409553e-05,-1.917476067319512367e-03,-5.210512783378362656e-03,-6.091729998588562012e-01,-3.185201785527169704e-04,6.411352660506963730e-05
1.334762573242187500e-02,4.793690095539204776e-05,-1.150485593825578690e-03,-1.870320178568363190e-02,-2.700201869010925293e-01,-2.574755635578185320e-04,4.769531660713255405e-04
1.668095588684082031e-02,-1.438106992281973362e-04,-3.834952076431363821e-04,-3.654285520315170288e-02,-1.025972127914428711e+00,3.236353222746402025e-04,6.039167055860161781e-04
2.001452445983886719e-02,0.000000000000000000e+00,-7.669904152862727642e-04,-3.834185749292373657e-02,6.198482587933540344e-02,8.263230847660452127e-05,1.516467658802866936e-03
2.334785461425781250e-02,1.438106992281973362e-04,-1.150485593825578690e-03,2.899687970057129860e-03,-1.786334961652755737e-01,-1.564213162055239081e-04,-1.936271874001249671e-04
2.668118476867675781e-02,-4.793690095539204776e-05,-7.669904152862727642e-04,-3.453031554818153381e-02,-1.305362135171890259e-01,1.432031276635825634e-04,-7.971318700583651662e-05
3.001451492309570312e-02,1.438106992281973362e-04,-7.669904152862727642e-04,1.670878008008003235e-02,-7.684635370969772339e-02,-5.469262396218255162e-05,-8.620928565505892038e-05
3.334784507751464844e-02,4.793690095539204776e-05,0.000000000000000000e+00,-5.496838130056858063e-03,3.835283219814300537e-01,-1.101662492146715522e-04,7.646198500879108906e-04
3.668117523193359375e-02,-4.793690095539204776e-05,-1.917476067319512367e-03,-3.235708922147750854e-02,-6.673868298530578613e-01,2.425560523988679051e-04,-1.581955002620816231e-04
4.001450538635253906e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.572352439165115356e-02,4.699532985687255859e-01,-1.472191215725615621e-04,3.290773383923806250e-05
4.334783554077148438e-02,1.917476038215681911e-04,-3.834952076431363821e-04,1.445465162396430969e-02,3.041567206382751465e-01,3.523216291796416044e-04,-4.882771172560751438e-04
4.668116569519042969e-02,1.917476038215681911e-04,-1.150485593825578690e-03,6.702396553009748459e-03,-5.427247285842895508e-01,1.200481783598661423e-04,-3.046304627787321806e-04
5.001449584960937500e-02,-1.917476038215681911e-04,-2.300971187651157379e-03,5.582667142152786255e-02,3.832762837409973145e-01,2.386509440839290619e-04,-4.142375837545841932e-04
5.334782600402832031e-02,3.355583176016807556e-04,-7.669904152862727642e-04,2.672981098294258118e-02,2.024250924587249756e-01,-3.226513217668980360e-04,-3.783598949667066336e-04
5.668115615844726562e-02,4.314320976845920086e-04,-1.150485593825578690e-03,5.071157962083816528e-02,-2.100189961493015289e-02,1.836875453591346741e-04,8.487524610245600343e-05
6.001448631286621094e-02,1.438106992281973362e-04,0.000000000000000000e+00,-1.403195969760417938e-02,6.355863213539123535e-01,1.761644962243735790e-04,7.323056925088167191e-04
6.334781646728515625e-02,0.000000000000000000e+00,-1.150485593825578690e-03,-4.027085378766059875e-02,1.114691607654094696e-02,-5.914648645557463169e-04,-6.267171120271086693e-04
6.668114662170410156e-02,1.438106992281973362e-04,7.669904152862727642e-04,1.010004244744777679e-02,7.797285914421081543e-01,-5.273144324746681377e-06,-5.330091225914657116e-04
7.001447677612304688e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.149465709924697876e-03,3.492588400840759277e-01,2.725266385823488235e-04,5.283802165649831295e-04
7.334780693054199219e-02,-1.438106992281973362e-04,-7.669904152862727642e-04,-2.971388958394527435e-02,-1.619659066200256348e-01,2.725266385823488235e-04,5.283802165649831295e-04
7.668113708496093750e-02,-4.793690095539204776e-05,0.000000000000000000e+00,-3.323833516333252192e-04,1.801974773406982422e-01,-8.831982995616272092e-05,-6.555092986673116684e-04
8.001446723937988281e-02,-2.396845084149390459e-04,-7.669904152862727642e-04,3.826904669404029846e-02,7.271195948123931885e-02,4.165290447417646646e-04,-9.218460763804614544e-05
8.334779739379882812e-02,9.587380191078409553e-05,-1.150485593825578690e-03,3.433347493410110474e-02,-1.105092242360115051e-01,3.040328156203031540e-04,4.761541495099663734e-04
8.668112754821777344e-02,1.438106992281973362e-04,-1.150485593825578690e-03,3.614347428083419800e-02,-1.342276483774185181e-01,-4.366391513030976057e-04,-2.242279733764007688e-04
9.001445770263671875e-02,4.793690095539204776e-05,-1.150485593825578690e-03,5.292147863656282425e-03,8.401192724704742432e-02,4.206689191050827503e-04,1.591055042808875442e-04
9.334778785705566406e-02,4.793690095539204776e-05,-2.300971187651157379e-03,-3.634712193161249161e-03,-4.151630997657775879e-01,6.289068842306733131e-04,2.529297489672899246e-04
9.668111801147460938e-02,4.793690095539204776e-05,-3.834952076431363821e-04,-8.729198947548866272e-03,5.694910287857055664e-01,-8.210312444134615362e-06,3.138360334560275078e-04
1.000144481658935547e-01,-2.396845084149390459e-04,-7.669904152862727642e-04,-7.695262134075164795e-02,3.689460158348083496e-01,-1.341539027635008097e-04,4.568624135572463274e-04
1.033477783203125000e-01,9.587380191078409553e-05,-7.669904152862727642e-04,1.128140371292829514e-02,1.531556993722915649e-01,-3.977469459641724825e-04,1.309672021307051182e-03
1.066811084747314453e-01,-1.917476038215681911e-04,-7.669904152862727642e-04,5.422827671281993389e-04,3.357395529747009277e-02,3.301664037280716002e-05,-4.225066513754427433e-04
1.100146770477294922e-01,-9.587380191078409553e-05,-1.150485593825578690e-03,-2.250471850857138634e-03,-1.268746703863143921e-01,-3.546329680830240250e-04,-2.811543236020952463e-04
1.133480072021484375e-01,-4.793690095539204776e-05,-3.834952076431363821e-04,1.182959508150815964e-02,2.268501520156860352e-01,-1.355074491584673524e-04,2.137020637746900320e-04
1.166813373565673828e-01,-1.438106992281973362e-04,-1.917476067319512367e-03,-1.054356060922145844e-02,-4.397177696228027344e-01,6.161096389405429363e-04,-6.498044240288436413e-05
1.200146675109863281e-01,-2.876213984563946724e-04,-3.834952076431363821e-04,-4.661392793059349060e-02,2.227313816547393799e-01,3.063171752728521824e-04,3.335173532832413912e-04
1.233479976654052734e-01,2.396845084149390459e-04,-1.150485593825578690e-03,7.481256872415542603e-02,-2.568420171737670898e-01,-6.649263668805360794e-04,-6.212032167240977287e-04
1.266813278198242188e-01,0.000000000000000000e+00,-3.834952076431363821e-04,1.360236387699842453e-02,1.795788854360580444e-01,2.023661654675379395e-04,1.332830725004896522e-04
1.300146579742431641e-01,-1.917476038215681911e-04,0.000000000000000000e+00,-3.958839923143386841e-02,3.956238925457000732e-01,2.429881424177438021e-04,-3.489395894575864077e-04
