time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,tau_meas1,tau_meas2
0.000000000000000000e+00,-5.118702054023742676e-01,-6.722670793533325195e-01,2.391010336577892303e-02,4.141699671745300293e-01,-6.826751679182052612e-02,-2.774376794695854187e-02
2.000331878662109375e-03,-5.112949609756469727e-01,-6.726505756378173828e-01,1.627588719129562378e-01,1.276911497116088867e-01,-6.863385438919067383e-02,-2.836771309375762939e-02
4.000663757324218750e-03,-5.112949609756469727e-01,-6.726505756378173828e-01,1.627588719129562378e-01,1.276911497116088867e-01,-6.863385438919067383e-02,-6.254137959331274033e-03
6.001234054565429688e-03,-5.114867091178894043e-01,-6.730340719223022461e-01,8.202750235795974731e-02,-2.608376671560108662e-04,8.715700241737067699e-04,-6.254137959331274033e-03
8.001565933227539062e-03,-5.102403759956359863e-01,-6.745680570602416992e-01,2.447368502616882324e-01,-4.071512520313262939e-01,1.375563442707061768e-04,-8.175750554073601961e-05
1.000189781188964844e-02,-5.102403759956359863e-01,-6.745680570602416992e-01,2.447368502616882324e-01,-4.071512520313262939e-01,1.375563442707061768e-04,-8.175750554073601961e-05
1.200199127197265625e-02,-5.088022947311401367e-01,-6.734175682067871094e-01,3.574624955654144287e-01,2.345591634511947632e-01,-3.322082920931279659e-05,-5.657976143993437290e-04
1.400208473205566406e-02,-5.065013170242309570e-01,-6.726505756378173828e-01,5.668988227844238281e-01,3.377712368965148926e-01,8.067484013736248016e-04,-1.137126586399972439e-03
1.600217819213867188e-02,-5.065013170242309570e-01,-6.726505756378173828e-01,5.668988227844238281e-01,3.377712368965148926e-01,8.067484013736248016e-04,-1.137126586399972439e-03
1.800251007080078125e-02,-5.041523575782775879e-01,-6.703495979309082031e-01,6.710931658744812012e-01,8.062617182731628418e-01,6.795933004468679428e-04,-4.765470221173018217e-04
2.000284194946289062e-02,-5.010844469070434570e-01,-6.703495979309082031e-01,8.391959071159362793e-01,1.384637951850891113e-01,-3.387121978448703885e-05,7.792973519826773554e-06
2.200293540954589844e-02,-5.010844469070434570e-01,-6.703495979309082031e-01,8.391959071159362793e-01,1.384637951850891113e-01,-3.387121978448703885e-05,7.792973519826773554e-06
2.400326728820800781e-02,-4.975850284099578857e-01,-6.661311984062194824e-01,9.991633892059326172e-01,1.081016778945922852e+00,5.874077323824167252e-04,-3.644055977929383516e-04
2.600359916687011719e-02,-4.933186471462249756e-01,-6.638302206993103027e-01,1.210642337799072266e+00,8.993120193481445312e-01,8.422671235166490078e-04,-4.541218804661184549e-04
2.800393104553222656e-02,-4.933186471462249756e-01,-6.638302206993103027e-01,1.210642337799072266e+00,8.993120193481445312e-01,-7.706463657086715102e-05,-2.148027415387332439e-04
3.000402450561523438e-02,-4.885728955268859863e-01,-6.611457467079162598e-01,1.392843604087829590e+00,7.618030905723571777e-01,-7.706463657086715102e-05,-2.148027415387332439e-04
3.200411796569824219e-02,-4.834436476230621338e-01,-6.576942801475524902e-01,1.550602793693542480e+00,9.342527389526367188e-01,3.150480624753981829e-04,-8.377629274036735296e-05
3.400421142578125000e-02,-4.834436476230621338e-01,-6.576942801475524902e-01,1.550602793693542480e+00,9.342527389526367188e-01,3.150480624753981829e-04,-8.377629274036735296e-05
3.600430488586425781e-02,-4.774036109447479248e-01,-6.538593173027038574e-01,1.768279671669006348e+00,1.029857277870178223e+00,-1.587239676155149937e-04,-6.168491090647876263e-04
3.800439834594726562e-02,-4.709800481796264648e-01,-6.500243544578552246e-01,1.951517224311828613e+00,1.098357319831848145e+00,-2.630961034810752608e-06,4.949287394993007183e-04
4.000449180603027344e-02,-4.709800481796264648e-01,-6.500243544578552246e-01,1.951517224311828613e+00,1.098357319831848145e+00,-2.630961034810752608e-06,4.949287394993007183e-04
4.200458526611328125e-02,-4.636456966400146484e-01,-6.469564437866210938e-01,2.238364219665527344e+00,6.489287614822387695e-01,-2.407495339866727591e-04,4.362594918347895145e-04
4.400467872619628906e-02,-4.560716748237609863e-01,-6.415874958038330078e-01,2.413198709487915039e+00,1.015921473503112793e+00,-1.074910513125360012e-03,-2.054084470728412271e-04
4.600477218627929688e-02,-4.560716748237609863e-01,-6.415874958038330078e-01,2.413198709487915039e+00,1.015921473503112793e+00,-1.074910513125360012e-03,-2.054084470728412271e-04
4.800486564636230469e-02,-4.482100307941436768e-01,-6.369855403900146484e-01,2.516032218933105469e+00,1.216437697410583496e+00,3.246152482461184263e-04,-4.543665854725986719e-04
5.000495910644531250e-02,-4.392458200454711914e-01,-6.316165924072265625e-01,2.715477943420410156e+00,1.340884208679199219e+00,-2.227151999250054359e-04,1.059714777511544526e-04
5.200529098510742188e-02,-4.392458200454711914e-01,-6.316165924072265625e-01,2.715477943420410156e+00,1.340884208679199219e+00,-2.227151999250054359e-04,1.059714777511544526e-04
5.400538444519042969e-02,-4.294666945934295654e-01,-6.258642077445983887e-01,3.012295007705688477e+00,1.697044968605041504e+00,-2.996120310854166746e-04,1.585083518875762820e-04
5.600547790527343750e-02,-4.200710654258728027e-01,-6.204952597618103027e-01,3.106049537658691406e+00,1.518197298049926758e+00,1.476111065130680799e-04,-3.316813090350478888e-04
5.800557136535644531e-02,-4.200710654258728027e-01,-6.204952597618103027e-01,3.106049537658691406e+00,1.518197298049926758e+00,5.825051921419799328e-04,-9.367483289679512382e-05
6.000566482543945312e-02,-4.103398621082305908e-01,-6.116748452186584473e-01,3.187390089035034180e+00,2.588505268096923828e+00,5.825051921419799328e-04,-9.367483289679512382e-05
6.200575828552246094e-02,-4.001293182373046875e-01,-6.047719717025756836e-01,3.301826715469360352e+00,2.310748815536499023e+00,5.004637841921066865e-06,-8.279143366962671280e-05
6.400585174560546875e-02,-4.001293182373046875e-01,-6.047719717025756836e-01,3.301826715469360352e+00,2.310748815536499023e+00,5.004637841921066865e-06,-8.279143366962671280e-05
6.600618362426757812e-02,-3.898708224296569824e-01,-5.948010683059692383e-01,3.349175453186035156e+00,3.018463373184204102e+00,2.080717531498521566e-04,-3.970397810917347670e-04
6.800651550292968750e-02,-3.787015080451965332e-01,-5.855971574783325195e-01,3.543570995330810547e+00,3.028487920761108398e+00,-2.993310627061873674e-04,-7.781866588629782200e-04
7.000684738159179688e-02,-3.787015080451965332e-01,-5.855971574783325195e-01,3.543570995330810547e+00,3.028487920761108398e+00,-2.993310627061873674e-04,-7.781866588629782200e-04
7.200694084167480469e-02,-3.676280975341796875e-01,-5.756263136863708496e-01,3.640714883804321289e+00,3.311450242996215820e+00,-4.505226970650255680e-04,-8.262108894996345043e-04
7.400727272033691406e-02,-3.563149869441986084e-01,-5.652719140052795410e-01,3.721977233886718750e+00,3.329707860946655273e+00,-2.280066109960898757e-05,-5.716561572626233101e-04
7.600736618041992188e-02,-3.563149869441986084e-01,-5.652719140052795410e-01,3.721977233886718750e+00,3.329707860946655273e+00,-2.280066109960898757e-05,-5.716561572626233101e-04
7.800745964050292969e-02,-3.448101282119750977e-01,-5.537670850753784180e-01,3.787086248397827148e+00,3.576549530029296875e+00,2.296350794495083392e-05,-7.944458047859370708e-06
8.000779151916503906e-02,-3.331614732742309570e-01,-5.407282710075378418e-01,3.783250570297241211e+00,4.184835433959960938e+00,-2.806723350659012794e-04,-4.528284189291298389e-04
8.200788497924804688e-02,-3.331614732742309570e-01,-5.407282710075378418e-01,3.783250570297241211e+00,4.184835433959960938e+00,-2.806723350659012794e-04,-4.528284189291298389e-04
8.400797843933105469e-02,-3.208416700363159180e-01,-5.288398861885070801e-01,3.929317951202392578e+00,3.923445463180541992e+00,-1.140667736763134599e-04,-1.037890440784394741e-03
8.600807189941406250e-02,-3.086177706718444824e-01,-5.150340795516967773e-01,3.989602327346801758e+00,4.346787452697753906e+00,-1.192079798784106970e-04,-4.422043275553733110e-04
8.800816535949707031e-02,-3.086177706718444824e-01,-5.150340795516967773e-01,3.989602327346801758e+00,4.346787452697753906e+00,-3.223848761990666389e-04,-1.921498769661411643e-04
9.000825881958007812e-02,-2.959145009517669678e-01,-5.016117095947265625e-01,4.097653865814208984e+00,4.429515361785888672e+00,-3.223848761990666389e-04,-1.921498769661411643e-04
9.200835227966308594e-02,-2.828277051448822021e-01,-4.878059029579162598e-01,4.233141899108886719e+00,4.475474834442138672e+00,-2.372126909904181957e-04,-1.093806116841733456e-03
9.400844573974609375e-02,-2.828277051448822021e-01,-4.878059029579162598e-01,4.233141899108886719e+00,4.475474834442138672e+00,-2.372126909904181957e-04,-1.093806116841733456e-03
9.600853919982910156e-02,-2.698368132114410400e-01,-4.724660813808441162e-01,4.280808925628662109e+00,5.113965511322021484e+00,6.402808940038084984e-04,-3.093259874731302261e-04
9.800863265991210938e-02,-2.563665509223937988e-01,-4.590437710285186768e-01,4.388678073883056641e+00,4.650202274322509766e+00,-6.331581389531493187e-04,-7.018269971013069153e-04
1.000087261199951172e-01,-2.563665509223937988e-01,-4.590437710285186768e-01,4.388678073883056641e+00,4.650202274322509766e+00,-6.331581389531493187e-04,-7.018269971013069153e-04
