time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,tau_meas1,tau_meas2
0.000000000000000000e+00,2.165741205215454102e+00,-1.623718738555908203e+00,2.568226680159568787e-02,-1.661714911460876465e-01,8.690861612558364868e-02,1.300637889653444290e-02
5.002737045288085938e-03,2.164974212646484375e+00,-1.622568249702453613e+00,-1.204875484108924866e-01,3.292506039142608643e-01,-6.205104873515665531e-04,1.233144104480743408e-02
1.000356674194335938e-02,2.162673234939575195e+00,-1.620650768280029297e+00,-4.140190780162811279e-01,5.496733188629150391e-01,1.558477815706282854e-04,-7.605607243021950126e-05
1.500368118286132812e-02,2.154667854309082031e+00,-1.614514827728271484e+00,-1.167097687721252441e+00,9.789173603057861328e-01,2.738902985583990812e-04,-2.491824852768331766e-04
2.000379562377929688e-02,2.141053676605224609e+00,-1.606844902038574219e+00,-2.073050022125244141e+00,1.375788688659667969e+00,1.285016624024137855e-04,-4.329468356445431709e-04
2.500391006469726562e-02,2.132233381271362305e+00,-1.603393435478210449e+00,-2.973722219467163086e+00,1.655092954635620117e+00,1.960030785994604230e-04,-2.628328511491417885e-04
3.000402450561523438e-02,2.111141204833984375e+00,-1.592655539512634277e+00,-3.374863862991333008e+00,1.835512518882751465e+00,2.697832533158361912e-04,-3.960427420679479837e-04
3.500413894653320312e-02,2.083961009979248047e+00,-1.579233288764953613e+00,-4.326215267181396484e+00,2.358442544937133789e+00,2.459896786604076624e-04,8.161971345543861389e-05
4.000425338745117188e-02,2.068908691406250000e+00,-1.571563363075256348e+00,-5.084383964538574219e+00,3.252462387084960938e+00,-2.545704592193942517e-05,4.642591648007510230e-06
4.500436782836914062e-02,2.033866882324218750e+00,-1.554689526557922363e+00,-5.663125991821289062e+00,3.058218479156494141e+00,7.671614293940365314e-04,-4.924302920699119568e-04
5.000448226928710938e-02,1.993551850318908691e+00,-1.537048816680908203e+00,-6.533230781555175781e+00,2.985147953033447266e+00,-9.329520980827510357e-04,-3.934551496058702469e-04
5.500459671020507812e-02,1.971980333328247070e+00,-1.526310920715332031e+00,-6.876226902008056641e+00,3.557461023330688477e+00,7.155044586397707462e-04,-3.990898549091070890e-04
6.000471115112304688e-02,1.923420190811157227e+00,-1.502534270286560059e+00,-7.855293273925781250e+00,4.269114494323730469e+00,-1.183364656753838062e-04,-1.114333397708833218e-03
6.500482559204101562e-02,1.868292808532714844e+00,-1.475306034088134766e+00,-8.997817993164062500e+00,4.827225208282470703e+00,6.796353845857083797e-04,-9.817997924983501434e-04
7.000494003295898438e-02,1.839386820793151855e+00,-1.458432316780090332e+00,-9.928797721862792969e+00,6.280216693878173828e+00,1.262447858607629314e-05,-1.323882373981177807e-03
7.500505447387695312e-02,1.774815797805786133e+00,-1.418165326118469238e+00,-1.052455711364746094e+01,7.142788410186767578e+00,1.010024687275290489e-03,-9.968248195946216583e-04
