time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,tau_meas1,tau_meas2
0.000000000000000000e+00,-1.246359432116150856e-03,0.000000000000000000e+00,2.742352709174156189e-02,5.869822576642036438e-02,4.687560140155255795e-04,1.483038649894297123e-04
3.334045410156250000e-03,-1.342233270406723022e-03,-3.834952076431363821e-04,5.210937000811100006e-03,-8.711394667625427246e-02,4.562054236885160208e-04,4.942883388139307499e-04
6.667613983154296875e-03,-1.773665309883654118e-03,-3.834952076431363821e-04,-1.040030419826507568e-01,-2.452255599200725555e-02,-9.283748659072443843e-05,3.559739561751484871e-04
1.000094413757324219e-02,-1.390170073136687279e-03,-3.834952076431363821e-04,-1.309864688664674759e-02,-1.542992293834686279e-01,1.423287812940543517e-05,1.149197269114665687e-04
1.333427429199218750e-02,-1.533980830572545528e-03,0.000000000000000000e+00,-5.050391703844070435e-02,7.431417703628540039e-02,2.034969947999343276e-04,-3.865782637149095535e-04
1.666760444641113281e-02,-1.102548674680292606e-03,-3.834952076431363821e-04,5.276716873049736023e-02,-6.707271188497543335e-02,-9.484344045631587505e-04,2.337208425160497427e-04
2.000093460083007812e-02,-1.390170073136687279e-03,3.834952076431363821e-04,-1.387268677353858948e-02,3.073607087135314941e-01,-7.973925094120204449e-04,-2.686481457203626633e-04
2.333450317382812500e-02,-1.294296351261436939e-03,0.000000000000000000e+00,1.175748929381370544e-02,8.318084478378295898e-02,-1.061586590367369354e-04,-7.575281779281795025e-04
2.666807174682617188e-02,-1.581917749717831612e-03,-3.834952076431363821e-04,-5.757061764597892761e-02,-1.106750071048736572e-01,1.030267812893725932e-04,4.707621992565691471e-04
3.000140190124511719e-02,-1.486043911427259445e-03,-3.834952076431363821e-04,-3.040677495300769806e-02,-1.017523854970932007e-01,2.745599485933780670e-04,-2.584046451374888420e-04
3.333473205566406250e-02,-1.533980830572545528e-03,-7.669904152862727642e-04,-4.134547337889671326e-02,-2.923371493816375732e-01,2.567326882854104042e-04,-1.375120427837828174e-05
3.666806221008300781e-02,-1.054611871950328350e-03,7.669904152862727642e-04,7.842164486646652222e-02,4.607965052127838135e-01,5.163362948223948479e-04,-8.668050577398389578e-05
4.000139236450195312e-02,-1.390170073136687279e-03,0.000000000000000000e+00,-1.371415797621011734e-03,2.966235578060150146e-02,-7.360225572483614087e-05,1.869900916062761098e-05
4.333496093750000000e-02,-1.533980830572545528e-03,3.834952076431363821e-04,-3.131712973117828369e-02,2.833007574081420898e-01,-7.360225572483614087e-05,1.869900916062761098e-05
4.666829109191894531e-02,-1.869539148174226284e-03,-3.834952076431363821e-04,-1.056703627109527588e-01,-1.587135344743728638e-01,1.755549019435420632e-04,-7.289445493370294571e-04
5.000162124633789062e-02,-1.581917749717831612e-03,-3.834952076431363821e-04,-2.096206508576869965e-02,-9.757568687200546265e-02,6.426382460631430149e-04,-8.635105587018188089e-06
5.333518981933593750e-02,-1.581917749717831612e-03,-7.669904152862727642e-04,-1.925740391016006470e-02,-3.115022182464599609e-01,2.646076027303934097e-04,-4.070629656780511141e-04
5.666851997375488281e-02,-1.486043911427259445e-03,-3.834952076431363821e-04,3.537422744557261467e-03,-7.303411513566970825e-02,-1.995009806705638766e-04,2.941371931228786707e-04
6.000185012817382812e-02,-1.390170073136687279e-03,-3.834952076431363821e-04,2.917644940316677094e-02,-1.237494051456451416e-01,1.097575295716524124e-04,3.682413662318140268e-04
6.333541870117187500e-02,-1.581917749717831612e-03,-3.834952076431363821e-04,-1.200021896511316299e-02,-5.486873164772987366e-02,8.166554616764187813e-04,3.318871313240379095e-04
6.666922569274902344e-02,-1.486043911427259445e-03,0.000000000000000000e+00,1.848332583904266357e-02,1.636746972799301147e-01,5.497282836586236954e-04,-1.999138185055926442e-04
7.000279426574707031e-02,-1.581917749717831612e-03,7.669904152862727642e-04,1.100524328649044037e-03,4.438153803348541260e-01,1.295784895773977041e-04,1.381213514832779765e-04
7.333612442016601562e-02,-1.533980830572545528e-03,-3.834952076431363821e-04,2.109744586050510406e-02,-1.575427204370498657e-01,-2.755257883109152317e-04,-2.346077526453882456e-04
7.666945457458496094e-02,-1.965412870049476624e-03,-7.669904152862727642e-04,8.961040526628494263e-03,-2.558120191097259521e-01,1.447255344828590751e-04,-1.295728579862043262e-04
8.000278472900390625e-02,-1.965412870049476624e-03,-7.669904152862727642e-04,-5.849002674221992493e-02,-3.317144811153411865e-01,1.210751270264154300e-05,-5.433312617242336273e-04
8.333611488342285156e-02,-1.629854668863117695e-03,-1.150485593825578690e-03,2.569816820323467255e-02,-4.061146974563598633e-01,-2.662781625986099243e-04,-1.926488184835761786e-04
8.666944503784179688e-02,-1.725728390738368034e-03,-1.533980830572545528e-03,-2.541243156883865595e-04,-5.997786521911621094e-01,6.644636159762740135e-04,1.595058856764808297e-04
9.000277519226074219e-02,-1.869539148174226284e-03,-7.669904152862727642e-04,-3.500894829630851746e-02,-9.258487820625305176e-02,3.429698990657925606e-04,1.225232845172286034e-04
9.333610534667968750e-02,-1.725728390738368034e-03,0.000000000000000000e+00,-4.176075570285320282e-03,1.734668314456939697e-01,1.204622894874773920e-04,1.007937607937492430e-04
9.666943550109863281e-02,-1.773665309883654118e-03,-7.669904152862727642e-04,-1.180552784353494644e-02,-1.386341750621795654e-01,9.083660552278161049e-04,5.688790115527808666e-04
1.000027656555175781e-01,-1.533980830572545528e-03,-3.834952076431363821e-04,5.374279990792274475e-02,5.067813023924827576e-02,8.643729961477220058e-04,-2.789910940919071436e-04
1.033360958099365234e-01,-1.965412870049476624e-03,0.000000000000000000e+00,-4.220003634691238403e-02,9.111996740102767944e-02,2.587533963378518820e-04,-3.090841637458652258e-04
1.066694259643554688e-01,-1.773665309883654118e-03,-1.150485593825578690e-03,-3.060979023575782776e-02,6.433800607919692993e-02,-3.480993618723005056e-04,1.103852846426889300e-04
1.100027561187744141e-01,-1.773665309883654118e-03,0.000000000000000000e+00,1.876381039619445801e-02,6.369490921497344971e-02,8.423069375567138195e-04,8.737079042475670576e-05
1.133360862731933594e-01,-1.917476067319512367e-03,-7.669904152862727642e-04,-1.882594823837280273e-02,-3.038794100284576416e-01,1.402105554006993771e-03,2.363309467909857631e-04
1.166694164276123047e-01,-2.061286708340048790e-03,-7.669904152862727642e-04,-5.918072909116744995e-02,-2.386982887983322144e-01,-5.073297506896778941e-05,2.767136902548372746e-04
1.200027465820312500e-01,-1.581917749717831612e-03,-7.669904152862727642e-04,4.926090687513351440e-02,-9.711461514234542847e-02,-2.343525266041979194e-04,1.813976123230531812e-04
1.233360767364501953e-01,-1.917476067319512367e-03,-1.917476067319512367e-03,-4.036094620823860168e-02,-6.821722984313964844e-01,4.799427697435021400e-04,-3.169750852975994349e-04
1.266694068908691406e-01,-1.294296351261436939e-03,-1.533980830572545528e-03,1.054899990558624268e-01,-4.316487908363342285e-01,-3.134061444143299013e-06,6.573472637683153152e-05
1.300027370452880859e-01,-1.390170073136687279e-03,-3.834952076431363821e-04,7.507748901844024658e-02,6.350657343864440918e-02,-7.041270728223025799e-04,-2.902557898778468370e-04
1.333360671997070312e-01,-1.581917749717831612e-03,-7.669904152862727642e-04,3.033296018838882446e-02,-2.035417109727859497e-01,1.326873898506164551e-04,4.221024573780596256e-04
1.366693973541259766e-01,-1.773665309883654118e-03,3.834952076431363821e-04,-1.524134259670972824e-02,3.733728229999542236e-01,4.049034905619919300e-04,-6.921352178324013948e-05
1.400027275085449219e-01,-1.677791588008403778e-03,-1.150485593825578690e-03,2.078600972890853882e-02,-5.637603998184204102e-01,-3.749721508938819170e-05,-1.173953060060739517e-03
1.433360576629638672e-01,-1.773665309883654118e-03,-7.669904152862727642e-04,-2.348752692341804504e-03,-3.279727995395660400e-01,1.887011021608486772e-04,-9.744482667883858085e-06
1.466693878173828125e-01,-1.677791588008403778e-03,-3.834952076431363821e-04,1.776743680238723755e-02,-2.139349877834320068e-01,5.918852548347786069e-05,-3.754538192879408598e-04
1.500027179718017578e-01,-2.109223743900656700e-03,-3.834952076431363821e-04,-1.016549021005630493e-01,-1.542783528566360474e-01,6.293863407336175442e-05,8.536557288607582450e-05
1.533360481262207031e-01,-1.342233270406723022e-03,-7.669904152862727642e-04,6.733049452304840088e-02,-1.941877901554107666e-01,5.215493729338049889e-04,-3.868168278131633997e-04
1.566693782806396484e-01,-1.342233270406723022e-03,-7.669904152862727642e-04,4.979451745748519897e-02,-3.092359006404876709e-01,3.070197708439081907e-04,-7.092638988979160786e-04
1.600027084350585938e-01,-1.438106992281973362e-03,-3.834952076431363821e-04,1.371956616640090942e-02,4.866133257746696472e-02,4.883931833319365978e-04,-1.918469788506627083e-04
