time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,tau_meas1,tau_meas2
0.000000000000000000e+00,1.917476038215681911e-04,3.834952076431363821e-04,2.814392931759357452e-02,-9.584261476993560791e-02,-2.917878373409621418e-05,-1.545427512610331178e-04
2.000093460083007812e-03,9.587380191078409553e-05,7.669904152862727642e-04,3.879267955198884010e-03,-6.379867345094680786e-02,2.133158996002748609e-04,-1.557478826725855470e-04
4.000425338745117188e-03,9.587380191078409553e-05,7.669904152862727642e-04,3.879267955198884010e-03,-6.379867345094680786e-02,-5.032125627622008324e-04,-1.633994361327495426e-05
6.000518798828125000e-03,4.793690095539204776e-05,3.834952076431363821e-04,-6.260999012738466263e-03,-2.277054339647293091e-01,-5.032125627622008324e-04,-1.633994361327495426e-05
8.000612258911132812e-03,4.793690095539204776e-05,7.669904152862727642e-04,-5.582866724580526352e-03,-9.863617271184921265e-02,-2.424049307592213154e-04,-1.478283083997666836e-04
1.000070571899414062e-02,4.793690095539204776e-05,7.669904152862727642e-04,-5.582866724580526352e-03,-9.863617271184921265e-02,-2.424049307592213154e-04,-1.478283083997666836e-04
1.200079917907714844e-02,9.587380191078409553e-05,0.000000000000000000e+00,9.645677171647548676e-03,-4.842155575752258301e-01,6.766582373529672623e-04,-2.054813085123896599e-04
1.400089263916015625e-02,9.587380191078409553e-05,1.150485593825578690e-03,1.372564490884542465e-02,-3.064239025115966797e-02,3.444778965786099434e-03,7.730391225777566433e-04
1.600098609924316406e-02,9.587380191078409553e-05,1.150485593825578690e-03,1.372564490884542465e-02,-3.064239025115966797e-02,3.444778965786099434e-03,7.730391225777566433e-04
1.800107955932617188e-02,4.793690095539204776e-05,1.533980830572545528e-03,-1.509323599748313427e-03,1.578606814146041870e-01,3.448342438787221909e-03,-9.093605331145226955e-04
2.000141143798828125e-02,4.793690095539204776e-05,7.669904152862727642e-04,-2.025053091347217560e-02,-1.418695747852325439e-01,4.627468995749950409e-03,1.196883618831634521e-03
2.200150489807128906e-02,4.793690095539204776e-05,7.669904152862727642e-04,-2.025053091347217560e-02,-1.418695747852325439e-01,4.627468995749950409e-03,1.196883618831634521e-03
2.400159835815429688e-02,8.149273344315588474e-04,3.834952076431363821e-04,1.323101669549942017e-01,-1.586326062679290771e-01,4.554298240691423416e-03,-1.301705604419112206e-03
2.600193023681640625e-02,8.149273344315588474e-04,-3.834952076431363821e-04,7.810043543577194214e-02,-3.269708752632141113e-01,5.812729243189096451e-03,-5.912247579544782639e-04
2.800202369689941406e-02,8.149273344315588474e-04,-3.834952076431363821e-04,7.810043543577194214e-02,-3.269708752632141113e-01,5.866557359695434570e-03,6.443770835176110268e-04
3.000211715698242188e-02,1.342233270406723022e-03,-1.533980830572545528e-03,1.268558502197265625e-01,-5.530685186386108398e-01,5.866557359695434570e-03,6.443770835176110268e-04
3.200221061706542969e-02,1.869539148174226284e-03,-2.684466540813446045e-03,1.572468876838684082e-01,-8.623497486114501953e-01,6.118036806583404541e-03,5.086034652777016163e-04
3.400254249572753906e-02,1.869539148174226284e-03,-2.684466540813446045e-03,1.572468876838684082e-01,-8.623497486114501953e-01,7.070916239172220230e-03,1.134605729021131992e-03
3.600263595581054688e-02,2.396845025941729546e-03,-2.684466540813446045e-03,1.792444884777069092e-01,-5.006229877471923828e-01,7.070916239172220230e-03,1.134605729021131992e-03
3.800272941589355469e-02,2.876213984563946724e-03,-3.451456781476736069e-03,1.836566627025604248e-01,-6.229375004768371582e-01,6.999441422522068024e-03,1.196876866742968559e-03
4.000282287597656250e-02,2.876213984563946724e-03,-3.451456781476736069e-03,1.836566627025604248e-01,-6.229375004768371582e-01,6.999441422522068024e-03,1.196876866742968559e-03
4.200291633605957031e-02,3.259709337726235390e-03,-3.067961661145091057e-03,1.656889468431472778e-01,-3.528206050395965576e-01,7.146904245018959045e-03,2.217872999608516693e-03
4.400300979614257812e-02,3.595267655327916145e-03,-3.451456781476736069e-03,1.362088322639465332e-01,-4.719964861869812012e-01,7.978140376508235931e-03,1.438265608157962561e-04
4.600310325622558594e-02,3.595267655327916145e-03,-3.451456781476736069e-03,1.362088322639465332e-01,-4.719964861869812012e-01,7.978140376508235931e-03,1.438265608157962561e-04
4.800319671630859375e-02,4.266384057700634003e-03,-1.917476067319512367e-03,1.896523833274841309e-01,2.495254576206207275e-01,8.434738963842391968e-03,5.530699854716658592e-04
5.000329017639160156e-02,4.554005805402994156e-03,-1.917476067319512367e-03,1.487379670143127441e-01,2.135282754898071289e-01,9.155513718724250793e-03,-2.893152413889765739e-04
5.200338363647460938e-02,4.554005805402994156e-03,-1.917476067319512367e-03,1.487379670143127441e-01,2.135282754898071289e-01,1.019039098173379898e-02,6.882268935441970825e-04
5.400347709655761719e-02,4.985437728464603424e-03,-2.684466540813446045e-03,1.417271345853805542e-01,-3.392516374588012695e-01,1.019039098173379898e-02,6.882268935441970825e-04
5.600380897521972656e-02,5.800365004688501358e-03,-1.917476067319512367e-03,2.112679928541183472e-01,2.214262820780277252e-02,9.638613089919090271e-03,-1.033008797094225883e-03
5.800390243530273438e-02,5.800365004688501358e-03,-1.917476067319512367e-03,2.112679928541183472e-01,2.214262820780277252e-02,9.638613089919090271e-03,-1.033008797094225883e-03
6.002783775329589844e-02,6.519418675452470779e-03,-1.917476067319512367e-03,2.264899909496307373e-01,-1.018956601619720459e-01,1.044831611216068268e-02,5.362040246836841106e-04
6.202793121337890625e-02,7.286408916115760803e-03,-3.067961661145091057e-03,2.335385233163833618e-01,-6.064213514328002930e-01,1.128068473190069199e-02,1.054312335327267647e-03
6.402802467346191406e-02,7.286408916115760803e-03,-3.067961661145091057e-03,2.335385233163833618e-01,-6.064213514328002930e-01,1.065547578036785126e-02,-6.006084731779992580e-04
6.602811813354492188e-02,8.580705150961875916e-03,-1.150485593825578690e-03,3.442479670047760010e-01,3.912354409694671631e-01,1.065547578036785126e-02,-6.006084731779992580e-04
