time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,tau_meas1,tau_meas2
0.000000000000000000e+00,4.793690095539204776e-05,3.834952076431363821e-04,-3.691592486575245857e-03,1.152033209800720215e-01,-2.729383413679897785e-04,-4.172020417172461748e-04
2.000331878662109375e-03,4.793690095539204776e-05,1.533980830572545528e-03,-5.615608301013708115e-03,6.582103967666625977e-01,-2.946319873444736004e-04,-1.016276582959108055e-04
4.000902175903320312e-03,9.587380191078409553e-05,0.000000000000000000e+00,5.185825284570455551e-03,-4.807939752936363220e-03,-1.877252907434012741e-05,3.010271466337144375e-04
6.001234054565429688e-03,9.587380191078409553e-05,0.000000000000000000e+00,5.185825284570455551e-03,-4.807939752936363220e-03,-1.877252907434012741e-05,3.010271466337144375e-04
8.001327514648437500e-03,1.438106992281973362e-04,-3.834952076431363821e-04,1.457899995148181915e-02,-2.937816679477691650e-01,-2.608566137496381998e-05,-2.710578846745193005e-04
1.000165939331054688e-02,-1.629854668863117695e-03,7.286408916115760803e-03,-3.605538308620452881e-01,2.439819812774658203e+00,3.101631009485572577e-04,1.390697807073593140e-01
1.215338706970214844e-02,-1.629854668863117695e-03,7.286408916115760803e-03,-3.605538308620452881e-01,2.439819812774658203e+00,3.101631009485572577e-04,1.390697807073593140e-01
1.415348052978515625e-02,-9.539443068206310272e-03,3.144660592079162598e-02,-1.607599258422851562e+00,7.179540157318115234e+00,4.840540699660778046e-03,1.378961205482482910e-01
1.615357398986816406e-02,-2.291383780539035797e-02,7.669904083013534546e-02,-3.140927076339721680e+00,1.397820854187011719e+01,5.813219584524631500e-03,1.379126012325286865e-01
1.815390586853027344e-02,-2.291383780539035797e-02,7.669904083013534546e-02,-3.140927076339721680e+00,1.397820854187011719e+01,8.350055664777755737e-03,1.374339312314987183e-01
2.015399932861328125e-02,-4.228034615516662598e-02,1.365242898464202881e-01,-4.935315608978271484e+00,1.922066497802734375e+01,8.350055664777755737e-03,1.374339312314987183e-01
2.215409278869628906e-02,-6.615292280912399292e-02,2.139903306961059570e-01,-6.554318904876708984e+00,2.469370460510253906e+01,1.685244590044021606e-02,1.319565325975418091e-01
2.415442466735839844e-02,-6.615292280912399292e-02,2.139903306961059570e-01,-6.554318904876708984e+00,2.469370460510253906e+01,1.685244590044021606e-02,1.319565325975418091e-01
