time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,tau_meas1,tau_meas2
0.000000000000000000e+00,1.707895874977111816e+00,-1.578849792480468750e+00,-1.169641409069299698e-02,-1.949411481618881226e-01,9.716057777404785156e-02,1.846105908043682575e-03
5.000352859497070312e-03,1.707800030708312988e+00,-1.578466296195983887e+00,-3.634840250015258789e-02,4.053793475031852722e-02,-6.327908486127853394e-04,-7.398852030746638775e-04
1.000118255615234375e-02,1.704300642013549805e+00,-1.573097348213195801e+00,-5.740521550178527832e-01,1.607237458229064941e+00,1.977191423065960407e-04,-5.392879247665405273e-04
1.500225067138671875e-02,1.695384383201599121e+00,-1.567344903945922852e+00,-1.370580196380615234e+00,1.312155485153198242e+00,2.125451283063739538e-04,-9.396205859957262874e-05
2.000284194946289062e-02,1.688721179962158203e+00,-1.561975955963134766e+00,-1.826928734779357910e+00,1.746070146560668945e+00,5.270335823297500610e-04,-8.815045002847909927e-04
2.500319480895996094e-02,1.669258713722229004e+00,-1.548553705215454102e+00,-2.997170925140380859e+00,1.912360548973083496e+00,2.492074272595345974e-04,-2.741762145888060331e-04
3.000402450561523438e-02,1.645769715309143066e+00,-1.528611898422241211e+00,-3.789935111999511719e+00,3.430768251419067383e+00,-1.049277925631031394e-04,-1.253446243936195970e-04
3.500437736511230469e-02,1.631340622901916504e+00,-1.519407987594604492e+00,-4.324400901794433594e+00,3.007236480712890625e+00,-4.295715552871115506e-05,-6.864070892333984375e-04
4.000568389892578125e-02,1.598120450973510742e+00,-1.493713855743408203e+00,-5.347485065460205078e+00,3.833399295806884766e+00,1.207204259117133915e-04,-8.819624781608581543e-04
4.500603675842285156e-02,1.559674978256225586e+00,-1.460733294486999512e+00,-6.255978584289550781e+00,5.764037132263183594e+00,1.887438993435353041e-04,-9.654206805862486362e-04
5.000734329223632812e-02,1.538007497787475586e+00,-1.443475961685180664e+00,-6.768589973449707031e+00,5.837778091430664062e+00,1.667301839916035533e-04,-1.542208134196698666e-03
5.500745773315429688e-02,1.489447474479675293e+00,-1.399374008178710938e+00,-7.780631065368652344e+00,7.443430900573730469e+00,-3.054156650250661187e-06,-8.652117103338241577e-04
6.000804901123046875e-02,1.435853958129882812e+00,-1.351820588111877441e+00,-8.775712966918945312e+00,7.778042316436767578e+00,-5.444246344268321991e-04,-1.853619120083749294e-03
6.500840187072753906e-02,1.406708359718322754e+00,-1.319990515708923340e+00,-9.304458618164062500e+00,1.021416664123535156e+01,-3.509345697239041328e-05,-1.884188852272927761e-03
7.000875473022460938e-02,1.343527555465698242e+00,-1.257864236831665039e+00,-1.034947204589843750e+01,1.089705276489257812e+01,8.127657347358763218e-04,-1.400563633069396019e-03
7.500886917114257812e-02,1.273923158645629883e+00,-1.186150670051574707e+00,-1.148900699615478516e+01,1.212104320526123047e+01,2.292873396072536707e-04,-7.419983157888054848e-04
8.000946044921875000e-02,1.238210201263427734e+00,-1.146267175674438477e+00,-1.175681018829345703e+01,1.276372909545898438e+01,1.321920717600733042e-04,-1.708423835225403309e-03
8.500981330871582031e-02,1.158443093299865723e+00,-1.057679772377014160e+00,-1.295166587829589844e+01,1.454302597045898438e+01,5.182446329854428768e-04,-3.065338823944330215e-03
9.001088142395019531e-02,1.074505686759948730e+00,-9.552865624427795410e-01,-1.384021854400634766e+01,1.738163375854492188e+01,3.653786916402168572e-05,-1.860605669207870960e-03
