time,pos1,pos2,vel1,vel2,acc1,acc2
0.0,0.0,0.0,0.0007539790618228293,0.09999873669329658,0.3769800058433843,-0.0018949440956927965
0.002,1.5079581236456587e-06,0.00019999747338659315,0.001507939073509598,0.09999494680510519,0.5654557213435271,-0.0037898482930960598
0.004,6.031756294038392e-06,0.00039997978722042075,0.0030158019471969374,0.0999835773001242,0.7538933376545195,-0.007579536994446051
0.006,1.3571165912433409e-05,0.0005999317825870899,0.004523512424127676,0.09996462865712741,0.7537980914865663,-0.01136890651791747
0.008,2.4125805990549096e-05,0.0007998383018489304,0.006030994313143203,0.09993810167405252,0.7536647519051471,-0.015157797288656988
0.01,3.769514316500622e-05,0.0009996841892833,0.0075381714317482645,0.09990399746797278,0.7534933239637749,-0.018946049748832378
0.012,5.4278491717542156e-05,0.0011994542917208215,0.009044967608998302,0.0998623174750572,0.753283814159529,-0.022733504363089962
0.014,7.387501360099943e-05,0.0013991334591835288,0.01055130668838638,0.09981306345052042,0.7530362304328397,-0.026520001624296546
0.016,9.648371847108768e-05,0.0015987065455229032,0.012057112530729662,0.09975623746856001,0.7527505821672167,-0.030305382059361147
0.018000000000000002,0.00012210346372391808,0.0017981584090577688,0.013562309017055248,0.09969184192228298,0.7524268801889339,-0.034089486234498145
0.02,0.00015073295453930867,0.001997473913212035,0.015066820051485397,0.09961987952362202,0.752065136766688,-0.03787215476100739
0.022,0.00018237074392985967,0.002196637927152257,0.016570569564122,0.09954035330323895,0.7516653656111388,-0.04165322830122428
0.024,0.00021701523279579667,0.002395635326424991,0.018073481513929953,0.09945326661041712,0.7512275818744558,-0.0454325475738801
0.026000000000000002,0.0002546646699855795,0.0025944509935939253,0.019575479891619823,0.09935862311294343,0.7507518021498735,-0.04920995335950737
0.028,0.00029531715236227597,0.0027930698188767646,0.021076488722529447,0.09925642679697909,0.7502380444710651,-0.052985286506414264
0.03,0.00033897062487569726,0.0029914767007818417,0.022576432069504083,0.09914668196691777,0.7496863283115275,-0.05675838793647511
0.032,0.0003856228806402923,0.0031896565467444357,0.024075234035775557,0.09902939324523319,0.7490966745839732,-0.060529098650358854
0.034,0.0004352715610187995,0.0033875942737627745,0.025572818767839976,0.09890456557231633,0.7484691056395941,-0.06429725973319117
0.036000000000000004,0.0004879141557116522,0.003585274809033701,0.027069110458333934,0.09877220420630042,0.7478036452673291,-0.06806271236033112
0.038,0.0005435480028521352,0.003782683090587976,0.028564033348909293,0.09863231472287501,0.7471003186930586,-0.07182529780305758
0.04,0.0006021702891072894,0.003979804067925201,0.030057511733106168,0.0984849030150882,0.7463591525786791,-0.07558485743425214
0.042,0.0006637780497845599,0.004176622702648329,0.03154946995922401,0.098329975293138,0.7455801750213872,-0.07934123273344723
0.044,0.0007283681689441854,0.004373123969097753,0.03303983243319172,0.0981675380841544,0.7447634155525809,-0.08309426529284555
0.046,0.0007959373795173268,0.0045692928549849465,0.03452852362143433,0.09799759823196662,0.7439089051367656,-0.08684379682342633
0.048,0.0008664822634299227,0.0047651143620256195,0.03601546805373878,0.0978201628968607,0.7430166761708423,-0.09058966915969843
0.05,0.0009399992517322819,0.004960573506572389,0.0375005903261177,0.09763523955532782,0.7420867624827031,-0.0943317242654805
