time,pos1,pos2,vel1,vel2,acc1,acc2
0.0,0.0,0.21213203435596423,0.6283178692509316,0.26623771034757493,-0.0009921992868977547,-0.16791307815358647
0.002,0.0012566357385018633,0.21266450977665938,0.6283158848523578,0.26590188419126776,-0.0019843954402465336,-0.252079299668459
0.004,0.002513263539409431,0.2131956418927293,0.6283099316691706,0.2652293931489011,-0.003968778346019608,-0.33666435443092946
0.006,0.0037698754651785456,0.21372542734925498,0.6283000097389737,0.26455522677354404,-0.005953136182762497,-0.3375009563280629
0.008,0.005026463578365326,0.21425386279982347,0.6282861191244395,0.26387938932358884,-0.007937456416362565,-0.33833542638708747
0.01,0.006283019941676304,0.21478094490654934,0.6282682599133083,0.2632018850679957,-0.00992172651254064,-0.3391677593361786
0.012,0.007539536618018559,0.21530667034009546,0.6282464322183894,0.2625227182862441,-0.0119059339377392,-0.33999794991391996
0.014,0.008796005670549861,0.2158310357796943,0.6282206361775573,0.26184189326834,-0.013890066158789294,-0.34082599288144666
0.016,0.010052419162728789,0.21635403791316882,0.6281908719537542,0.26115941431471834,-0.0158741106423832,-0.3416518830137716
0.018000000000000002,0.011308769158364878,0.2168756734369532,0.6281571397349878,0.2604752857362849,-0.01785805485671199,-0.34247561507896873
0.02,0.01256504772166874,0.21739593905611396,0.6281194397343274,0.25978951185440247,-0.019841886269661435,-0.34329718387980657
0.022,0.013821246917302188,0.2179148314843708,0.6280777721899091,0.2591020970007657,-0.021825592350005474,-0.34411658423987024
0.024,0.015077358810428376,0.21843234744411702,0.6280321373649274,0.258413045517443,-0.023809160568766252,-0.34493381096539766
0.026000000000000002,0.016333375466761897,0.21894848366644057,0.6279825355476341,0.2577223617569041,-0.02579257839599447,-0.3457488588973212
0.028,0.017589288952618912,0.21946323689114464,0.6279289670513434,0.2570300500818537,-0.02777583330310085,-0.3465617229008594
0.03,0.01884509133496727,0.21997660386676798,0.6278714322144217,0.25633611486530067,-0.029758912762634093,-0.34737239782735296
0.032,0.0201007746814766,0.22048858135060584,0.6278099314002928,0.2556405604905443,-0.03174180424861395,-0.34818087855936763
0.034,0.021356331060568442,0.22099916610873016,0.6277444649974272,0.2549433913510632,-0.03372449523700305,-0.3489871599968164
0.036000000000000004,0.022611752541466308,0.2215083549160101,0.6276750334193448,0.254244611850557,-0.03570697320243177,-0.3497912370361428
