time,pos1,pos2,vel1,vel2,acc1,acc2
0.0,0.0,1.0,4.398172994429682,-0.011942173786527732,-0.08507957737569072,-5.97094427773337
0.002,0.008796345988859365,0.999976115652427,4.398002835274931,-0.023884062341994472,-0.17015586314239606,-8.956202496739063
0.004,0.017592011341099723,0.999904463750632,4.397492370977113,-0.047766983773483984,-0.3402985601013153,-11.940890274127202
0.006,0.026386315472767815,0.999785047717333,4.396641641034526,-0.07164762343850328,-0.5104149257102453,-11.939464204135941
0.008,0.035178577905237825,0.999617873256878,4.395450711274272,-0.09552484059002775,-0.6804917968410429,-11.937467801516332
0.01,0.0439681183178649,0.9994029483549729,4.3939196738471615,-0.11939749464456861,-0.8505160134228973,-11.934901161643474
0.012,0.05275425660062647,0.9991402832782997,4.39204864722058,-0.14326444523660165,-1.0204744194572957,-11.931764407106805
0.014,0.06153631290674722,0.9988298905740265,4.389837776169332,-0.16712455227299583,-1.1903538640378741,-11.928057687751735
0.016,0.0703136077053038,0.9984717850692078,4.387287231764429,-0.1909766759876086,-1.3601412023729331,-11.923781180658843
0.018000000000000002,0.07908546183380494,0.9980659838700761,4.384397211359841,-0.2148196769956312,-1.5298232967897452,-11.918935090095284
0.02,0.08785119655074317,0.9976125063612252,4.38116793857727,-0.23865241634798973,-1.6993870177597348,-11.913519647542559
0.022,0.09661013358811402,0.9971113742046841,4.377599663288802,-0.26247375558580144,-1.8688192449241026,-11.90753511169651
0.024,0.10536159520389837,0.996562611338882,4.373692661597573,-0.28628255679477577,-2.038106868092804,-11.900981768453445
0.026000000000000002,0.11410490423450431,0.995966243977505,4.3694472358164305,-0.3100776826596152,-2.207236788256184,-11.893859930847682
0.028,0.1228393841471641,0.9953223006082436,4.364863714444549,-0.3338579965181665,-2.3761959186145987,-11.88616993905156
0.03,0.1315643590922825,0.9946308119914323,4.359942452141972,-0.35762236241582146,-2.5449711855920487,-11.877912160430936
0.032,0.14027915395573198,0.9938918111585803,4.35468382970218,-0.38136964515989025,-2.71354952982672,-11.86908698945499
0.034,0.14898309441109123,0.9931053334107928,4.349088254022665,-0.4050987103736414,-2.881917907196163,-11.859694847675406
0.036000000000000004,0.15767550697182264,0.9922714163170857,4.343156158073396,-0.42880842455059187,-3.0500632898293745,-11.849736183747183
0.038,0.1663557190433848,0.9913900997125904,4.336888000863348,-0.45249765510863016,-3.2179726671031084,-11.839211473380074
0.04,0.17502305897527604,0.9904614256966512,4.330284267404983,-0.47616527044411217,-3.3856330466652818,-11.828121219331633
0.042,0.18367685611300474,0.989485438630814,4.323345468676687,-0.4998101399859567,-3.5530314554284015,-11.816465951379474
0.044,0.19231644084998278,0.9884621851367074,4.31607214158327,-0.5234311342496301,-3.7201549405607715,-11.804246226258808
0.046,0.20094114467933782,0.9873917140938154,4.3084648489144435,-0.5470271248909919,-3.886990570522997,-11.791462627690208
0.048,0.20955030024564056,0.9862740766371434,4.300524179301178,-0.5705969847603909,-4.053525436045646,-11.778115766344909
0.05,0.21814324139654254,0.9851093261547739,4.292250747170261,-0.5941395879563716,-4.219746651117351,-11.764206279775424
0.052000000000000005,0.2267193032343216,0.9838975182853179,4.283645192696708,-0.6176538098794926,-4.385641354012426,-11.749734832429414
0.054,0.23527782216732937,0.9826387109152559,4.274708181754211,-0.6411385272860892,-4.551196708257432,-11.734702115580308
0.056,0.24381813596133844,0.9813329641761736,4.265440405863679,-0.6645926183418138,-4.716399903646806,-11.719108847320358
0.058,0.2523395837907841,0.9799803404418886,4.255842582139624,-0.6880149626753707,-4.881238157226742,-11.702955772519008
0.06,0.26084150628989694,0.9785809043254721,4.245915453234772,-0.7114044414318899,-5.045698714262192,-11.686243662788199
0.062,0.26932324560372317,0.9771347226761611,4.235659787282575,-0.7347599373265234,-5.209768849260943,-11.66897331646155
0.064,0.27778414543902724,0.975641864576166,4.225076377837728,-0.7580803346977361,-5.373435866935727,-11.651145558504162
0.066,0.2862235511150741,0.9741024013373701,4.214166043814832,-0.7813645195605401,-5.536687103190774,-11.6327612405126
0.068,0.29464080961428657,0.9725164064979238,4.202929629424965,-0.8046113796597865,-5.699509926102797,-11.61382124070104
0.07,0.30303526963277394,0.970883955818731,4.191368004110421,-0.8278198045233442,-5.861891736899105,-11.594326463804094
0.07200000000000001,0.31140628163072825,0.9692051272798304,4.179482062477368,-0.8509886855150028,-6.0238199709357065,-11.574277841062964
0.074,0.3197531978826834,0.967480001076671,4.167272724226678,-0.8741169158875961,-6.185282098641887,-11.553676330176843
0.076,0.32807537252763497,0.96570865961628,4.154740934082801,-0.8972033908357102,-6.346265626538949,-11.532522915240484
0.078,0.3363721616190146,0.9638911875133281,4.1418876617205225,-0.920247007548558,-6.506758098181242,-11.51081860673031
0.08,0.34464292317451706,0.9620276715860858,4.128713901690076,-0.9432466652626315,-6.666747095103398,-11.488564441435035
0.082,0.3528870172257749,0.9601182008522776,4.115220673340109,-0.9662012653142982,-6.826220237808656,-11.465761482420955
0.084,0.3611038058678775,0.9581628665248286,4.101409020738841,-0.9891097111923153,-6.985165186702114,-11.442410818934823
0.08600000000000001,0.3692926533087303,0.9561617620075084,4.0872800125933,-1.0119709085900375,-7.143569643073278,-11.418513566403831
0.088,0.3774529259182507,0.9541149828904685,4.072834742166548,-1.0347837654579306,-7.301421350029091,-11.39407086639399
