time,pos1,pos2,vel1,vel2,acc1,acc2,tau1,tau2
0.2011089324951172,0.2628195126182072,1.4035583690924023,1.2139578585111281,1.9773055935597428,-57.388782636557266,-19.019973382937547,0.012291061458154487,-0.012227753725977546
0.2031090259552002,0.26320879296775285,1.4127400225851696,1.1009425364461929,1.9142822704356464,-57.68261904965496,-18.73192327668474,0.012681302300135689,-0.012609123229985576
0.2051091194152832,0.26372476705323017,1.4206825574881283,0.9899085457865443,1.8448505474805086,-57.87581704082065,-18.501898200715555,0.013044346510767966,-0.01277323744697905
0.2071092128753662,0.26436548369435064,1.427381067069619,0.8809171634581102,1.7693353203523485,-57.97016697077154,-18.324539471130684,0.013381585961516349,-0.012727212700824029
0.2091093063354492,0.26512693668310533,1.4328392666726883,0.7740162428327597,1.688099962489019,-57.967610098588366,-18.19439134248162,0.013694708011742423,-0.01247971151571383
0.21110939979553223,0.26600320318226456,1.4370691902609003,0.6692412610614786,1.6015424891263144,-57.87022460117715,-18.10593993605739,0.013985670406537766,-0.012040687321463378
0.21310949325561523,0.26698658446701057,1.44009083356228,0.5666164010131188,1.5100916067711383,-57.680211835799255,-18.053650893023622,0.014256676341281683,-0.011421146404366393
0.21510958671569824,0.2680677469218275,1.4419317520488784,0.466155658483666,1.4142026786863857,-57.39988291031752,-18.032005574708258,0.014510151166631053,-0.010632923338710729
0.21710968017578125,0.26923586144979633,1.442626625726914,0.36786396571281477,1.3143536489258847,-57.031645620910226,-18.035535647547146,0.01474872120269594,-0.009688476817033529
0.21910977363586423,0.27047874058335153,1.4422167983655245,0.2717383225399117,1.2110409644842086,-56.57799181191339,-18.058855905964634,0.014975194115776184,-0.008600707873350887
0.2211098670959473,0.2717829748301637,1.4407497929456492,0.17776892669773364,1.1047755187636346,-56.04148520720623,-18.096695202645687,0.01519253879782417,-0.0073828034253504045
0.22310996055603027,0.273134071482043,1.4382788001507578,0.0859402947820997,0.9960786286003002,-55.42474975784934,-18.14392537295986,0.015403862711304511,-0.006048116632588305
0.22517442703247073,0.27451659961140046,1.434862133933799,-0.0037676343770864738,0.88547805895504,-54.7304585485418,-18.195588061065006,0.015612388098882895,-0.004610082521014616
0.2271745204925537,0.2759143438615664,1.430562649769537,-0.09137842185772212,0.7735041171542093,-53.961323305297,-18.246919378482954,0.01582142975312555,-0.003082146864298742
0.22917461395263672,0.277310466978853,1.4254471250370635,-0.17691808385084132,0.6606858442640091,-53.12008454133523,-18.293372342553546,0.0160343715490829,-0.001477687986556923
0.23117470741271973,0.2786876789858611,1.4195856021389865,-0.26041408706695524,0.5475473302888775,-52.20950236353112,-18.330637047179376,0.01625463362681897,0.0001900760134342865
0.2331748008728027,0.2800284099237713,1.4130506978944342,-0.3418943910211068,0.43460417633461546,-51.23234794707237,-18.354658523083895,0.016485625926780066,0.001908197031228566
0.23517489433288577,0.2813149812730867,1.4059168965237925,-0.4213865434775313,0.32236013133364305,-50.19139568067575,-18.361652260713274,0.01673069381903461,0.0036641210451104416
0.23717498779296875,0.2825297702791027,1.3982598554652041,-0.49891683480509214,0.2113039401832124,-49.08941598490227,-18.348117390848337,0.016993066300837977,0.005445812917332198
0.23917508125305176,0.2836553641329805,1.3901557449569915,-0.5745095160902853,0.10190643738346648,-47.929168804512585,-18.31084753689694,0.017275811518706302,0.007241866105976634
0.24117517471313477,0.28467470395231703,1.3816806277577487,-0.6481860847149955,-0.005382095788902519,-46.71339777173043,-18.246939367838976,0.017581797315246023,0.009041590018729583
0.24317526817321777,0.28557121875995567,1.3729098812517588,-0.7199646400750307,-0.11013430716863663,-45.44482503275726,-18.153798894268924,0.017913656061875154,0.010835069336515447
0.2451753616333008,0.2863289496172946,1.3639176601208698,-0.789859311482751,-0.2119478863219871,-44.12614672559904,-18.029145562669807,0.018273758620748617,0.012613184273802543
0.24717545509338376,0.2869326647020617,1.354776393480537,-0.857879759912249,-0.31044741936473785,-42.76002909324579,-17.871014214898533,0.018664202361067087,0.01436758307168574
0.2491755485534668,0.2873679659682284,1.3455563152541747,-0.9240307547466355,-0.4052859881007928,-41.34910521250357,-17.677754990815608,0.019086813067747732,0.016090609485116394
0.2511756420135498,0.2876213878484562,1.3363250293691131,-0.9883118262100099,-0.49614651049811276,-39.89597231533252,-17.44803126201036,0.019543156118264564,0.0177752040155759
0.2531757354736328,0.28768048864409085,1.3271471093392666,-1.0507169938975922,-0.5827428188753931,-38.403189676404594,-17.180815693621938,0.02003455147840227,0.01941480724201234
0.2551758289337158,0.2875339346221327,1.3180837343073817,-1.1112345716147374,-0.6648204754448889,-36.87327703777316,-16.875384539312883,0.02056208994624749,0.021003281616616614
0.25717616081237793,0.2871715762257091,1.3091923626856508,-1.1698470483120806,-0.7421573284303992,-35.308713539056136,-16.531310281504545,0.021126651342436596,0.02253485106965122
0.25917625427246094,0.286584516381805,1.3005264409323383,-1.2265310437488717,-0.8145638151584635,-33.71193711937714,-16.148452735019845,0.021728924468691832,0.02400406119523186
0.26117634773254395,0.2857651712616064,1.2921351493448014,-1.2812573359150883,-0.8818830199074424,-32.08534435547039,-15.726948737272322,0.0223694249143115,0.02540577283982908
0.26317644119262695,0.2847073229732276,1.2840631890461474,-1.3339909566151635,-0.9439904931994463,-30.43129069882401,-15.267200552081746,0.023048505472258365,0.026735203872447502
0.26517653465270996,0.2834061630322472,1.2763506120726127,-1.3846913523763482,-1.00079383900266,-28.752091073534146,-14.769863117128066,0.023766356662104745,0.027988027967765464
0.26717662811279297,0.2818583255949114,1.2690326989539897,-1.433312608719327,-1.052232079499749,-27.05002079568954,-14.23583026702905,0.02452299940000091,0.029160514627223848
0.2691769599914551,0.2800619092792154,1.2621398868774234,-1.4798037356069247,-1.0982748126836195,-25.327316774590965,-13.666220065059091,0.02531827498461104,0.03024966589399028
0.2711770534515381,0.2780164868501688,1.255697745545168,-1.5241090104810724,-1.1389211837059305,-23.58617895590377,-13.062359376622902,0.026151837184667435,0.03125330559061556
