time,pos1,pos2,vel1,vel2,acc1,acc2,tau1,tau2
0.2000131607055664,0.19258564054996308,0.32197515007843774,2.166055915510793,2.2984526834819445,3.0923948614505106,-3.1976971048492757,0.03672723687478214,0.01657040253513878
0.2020132541656494,0.19654127401673988,0.3278600296086712,2.170682096511287,2.2943128285815693,2.556903545399287,-3.4821842198142328,0.03675642525235084,0.016306337902301828
0.2040133476257324,0.20057728247413673,0.3335259540289471,2.1743146074609334,2.289208102339627,2.0205573765778704,-3.7622266813937597,0.03676499020779005,0.01610447504797183
0.20601367950439453,0.20469816514681854,0.3389510593145607,2.176951341633557,2.2831536374264365,1.483939930269152,-4.037354515509033,0.036752770161884885,0.015968506517650864
0.2080137729644775,0.20890669530555114,0.34411841450282943,2.1785900449428164,2.2761691621619393,0.9476288817912254,-4.307089838042163,0.03672001656177229,0.015900629555540027
0.21001386642456055,0.21320382455137712,0.34901634170791734,2.1792284535451407,2.2682785358634767,0.4121955473564483,-4.570948833263065,0.03666740948394266,0.01590151264873121
0.21201395988464355,0.21758862314711253,0.3536386298869261,2.178864447850506,2.2595092443319906,-0.12179554940828748,-4.828443780464006,0.036596061275692454,0.01597030300431371
0.21401405334472656,0.22205825577758004,0.3579846407081356,2.177496218560075,2.2498918673813546,-0.6537870875221542,-5.079085117197026,0.03650750914204257,0.0161046704726827
0.21601414680480957,0.22660799369672968,0.36205930712481177,2.1751224408000382,2.2394595269816233,-1.1832293374163556,-5.322383527926497,0.036403697790339654,0.0163008836821084
0.21801424026489255,0.23123126270644093,0.36587302358981677,2.1717424525648883,2.2282473218895817,-1.7095805303842788,-5.557852047400785,0.0362869535042971,0.016553913863844503
0.2200145721435547,0.23591972623378088,0.36944142808447394,2.1673564336646685,2.2162917570430847,-2.2323072105277246,-5.785008168595969,0.03615995211338107,0.01685756071386044
0.22201466560363767,0.24066340400497685,0.37278508173022135,2.1619655816023804,2.203630182269062,-2.7508845708287177,-6.003375945673196,0.03602568294402867,0.017204594939669093
0.22401475906372073,0.24545082480282704,0.3759290529457631,2.1555722807651825,2.1903002578477078,-3.26479677478275,-6.212488082999258,0.035887407999654876,0.01758691539087818
0.2260148525238037,0.25026921119513407,0.3789024117157622,2.1481802608738216,2.1763394601641695,-3.7735372648296037,-6.411888001888574,0.03574861389137192,0.017995721234350493
0.22801494598388672,0.2551046943635719,0.3817376399976215,2.1397947404605007,2.161784634384325,-4.276609058619795,-6.601131877322853,0.03561295515827739,0.018421698223537324
0.23001503944396973,0.25994255371192426,0.3844699648554901,2.1304225514552306,2.1466715997921932,-4.773525033965314,-6.779790637481804,0.03548418905569417,0.018855214802435707
0.2320151329040527,0.2647674754001321,0.3871366235490167,2.120072241771645,2.1310348168280497,-5.26380820314694,-6.94745191945861,0.03536610276387054,0.019286522685366108
0.23401522636413577,0.26956382635394105,0.3897760753897713,2.1087541536864483,2.114907128499949,-5.746991977090289,-7.103721975021638,0.035262434793050586,0.019705958828866894
0.23601531982421875,0.2743159388143679,0.39242717919508907,2.096480475941966,2.0983195896737428,-6.222620419783351,-7.248227520709311,0.03517679308546221,0.02010414836525799
0.23801565170288083,0.2790084000858245,0.39512835536898616,2.0832652674613588,2.081301393251399,-6.690248493194388,-7.380617526902699,0.03511257352437163,0.020472208274774598
0.24001574516296384,0.283626343768639,0.3979167477675258,2.069124451529173,2.06387989153151,-7.149442292863025,-7.500564940805,0.03507288284406722,0.020801949407904075
0.24201583862304688,0.28815573683872064,0.4008273953014309,2.054075780512401,2.0460806995380176,-7.59977927427671,-7.607768338460634,0.0350604678663623,0.02108607025239477
0.24401593208312988,0.29258365634368283,0.4038924226087671,2.0381387715864285,2.027927862396592,-8.040848470108221,-7.701953501066813,0.035077651731140455,0.021318331607313813
0.2460160255432129,0.29689855098095325,0.40714026252905605,2.021334614093187,2.009444073019336,-8.472250698383077,-7.7828749108770845,0.03512627854847841,0.021493702458435012
0.24801611900329587,0.301090481295675,0.41059492648560386,2.0036860500459666,1.990650935965249,-8.893598761672894,-7.85031716198175,0.03520766758775544,0.021608474915779337
0.2500162124633789,0.30515133261088584,0.41427534292018653,1.9852172306054392,1.971569281828292,-9.304517637467903,-7.904096281178611,0.03532257726881044,0.021660353381914455
0.2520163059234619,0.30907499733940835,0.41819478720101455,1.9659535520438012,1.9522195380114613,-9.7046446599623,-7.944060954022982,0.035471179805557945,0.02164852437468145
0.2540163993835449,0.31285752218375057,0.42236042604964924,1.9459214744999018,1.9326221566551647,-10.093629693586363,-7.970093650978823,0.035653047637732665,0.021573709089179157
0.25601649284362793,0.3164972150240053,0.4267729973427704,1.925148326211355,1.9127980939969786,-10.471135298736534,-7.98211164839708,0.035867152022362035,0.021438194535203205
0.25801658630371094,0.3199947069771022,0.43142664123552793,1.9036620954174805,1.8927693294925219,-10.83683689028478,-7.980067938837674,0.03611187362544366,0.021245834950281785
0.26001667976379395,0.3233529632974966,0.4363088903775603,1.8814912125208185,1.872559405986604,-11.190422889586541,-7.9639520250439455,0.03638502471922775,0.021002015268486864
0.26201677322387695,0.326577237593863,0.4414008218337219,1.858664326484441,1.8521939668713272,-11.531594870847115,-7.933790591689795,0.03668388291669949,0.020713571340510828
0.26401686668395996,0.32967496797683504,0.446677370260465,1.8352100804337461,1.8317012670373714,-11.860067702843601,-7.889648048868482,0.037005237490293344,0.020388665110450684
0.26601696014404297,0.33265561550013584,0.45210779654387595,1.8111568912872968,1.8111126389239696,-12.175569687127783,-7.831626941196216,0.03734544978920239,0.020036616952172112
0.268017053604126,0.3355304473909975,0.45765630330120743,1.7865327382173177,1.790462898406517,-12.477842693948496,-7.7598682163814034,0.037700528449855934,0.01966770162806824
0.270017147064209,0.3383122715534378,0.46328278637898374,1.7613649659293618,1.7697906776149561,-12.76664229722412,-7.674551347178557,0.03806621848602564,0.019292916245233386
0.272017240524292,0.34101513034844083,0.4689437051062531,1.735680109964174,1.7491386739464456,-13.041737909961384,-7.575894300820001,0.038438101215555485,0.018923727570376202
0.274017333984375,0.3436539619428151,0.47459305116091466,1.709503750426811,1.7285538064288029,-13.30291292155004,-7.464153350311956,0.03881170089272424,0.018571805152891273
0.276017427444458,0.34624423810007804,0.48018339450235425,1.6828603982922732,1.7080872723646312,-13.549964838360507,-7.339622722406207,0.03918259463183781,0.018248746575838463
0.2780177593231201,0.34880158706419684,0.48566697821119814,1.6557734171023593,1.687794498154028,-13.782705429031475,-7.202634077624346,0.03954652259471546,0.017965800131739505
0.2800178527832031,0.3513414111102951,0.4909968316066389,1.6282649826803293,1.6677349775493726,-14.00096087575296,-7.053555818423607,0.039899495324046366,0.017733589231710475
0.28201794624328613,0.3538785094907468,0.49612787320921775,1.6003560829339893,1.647971990567111,-14.204571932716629,-6.892792222447359,0.04023789617078634,0.017561844021369056
0.28401803970336914,0.35642671629549466,0.5010179742312949,1.5720665584982811,1.6285722004432492,-14.39339409271409,-6.720782398794809,0.04055857713920145,0.017459148599535318
0.28601813316345215,0.3589985618569066,0.5056289556996795,1.5434151835508982,1.6096051327299246,-14.567297762626358,-6.537999066376945,0.04085894458821678,0.017432714184760334
0.28801822662353516,0.36160496657321217,0.5099274967063315,1.5144197852586003,1.5911425453805625,-14.726168448276216,-6.344947154698885,0.04113702994730068,0.017488187432674208
0.29001832008361816,0.36425497546106606,0.5138859299417404,1.4850973998736234,1.5732577013868585,-14.869906948807802,-6.142162228807433,0.041391541954865614,0.017629499761808273
0.29201841354370117,0.3669555413714215,0.517482901487897,1.4554644626506519,1.5560245566664987,-14.998429560409907,-5.93020874164463,0.04162189925544258,0.017858760615505134
0.2940185070037842,0.36971136332512944,0.5207038762732991,1.425537027326899,1.539516874832689,-15.11166828881532,-5.709678118634383,0.041828243692193644,0.018176196448431388
0.2960186004638672,0.3725247828606668,0.523541471779565,1.3953310095892355,1.5238072815005845,-15.209571069597091,-5.481186680979925,0.04201143466239926,0.018580137102373592
0.2980186939239502,0.3753957397286993,0.5259956071935787,1.3648624481753615,1.5089662763744967,-15.292101994851153,-5.245373415841398,0.042173023883027405,0.0190670507943281
0.3000187873840332,0.3783217878630167,0.5280734655096181,1.3341477769349102,1.4950612256058717,-15.359241544411764,-5.002897603269132,0.0423152098718384,0.019631628002704855
0.3020188808441162,0.3812981700229571,0.5297892730052053,1.3032041006138309,1.4821553568737678,-15.410986819300152,-4.754436311461364,0.04244077365048719,0.020266913137435394
0.3040189743041992,0.3843179478101529,0.5311639048804438,1.2720494661337374,1.470306779627039,-15.447351774668304,-4.500681773566873,0.04255299970773935,0.020964480824041887
0.3060195446014404,0.3873721825349802,0.5322243332395917,1.2407031211487471,1.4595675546883973,-15.468367449083944,-4.242338660836002,0.042655586428079616,0.021714651704453556
0.30801963806152344,0.3904501594922257,0.5330029410122503,1.2091857532882067,1.4499828383422317,-15.474082186616721,-3.980121268408236,0.042752548272474246,0.022506741025439543
0.31001973152160645,0.3935396476011314,0.5335367286760095,1.1775197049835526,1.4415901230227304,-15.4645618478195,-3.714750631376619,0.04284811085667471,0.02332933172584973
0.31202006340026855,0.39662718681189585,0.5338664412108511,1.1457291589694498,1.4344185897175543,-15.439890005353286,-3.4469515899591423,0.04294660134459411,0.02417056310073017
0.31402015686035156,0.3996983936437831,0.5340356434030746,1.113840289583622,1.4284885813700856,-15.4001681197117,-3.177449823619071,0.043052338830453625,0.025018424994920473
0.31602025032043457,0.402738275278586,0.5340897724011578,1.0818813759302868,1.4238112050737595,-15.34551569028342,-2.906968874795886,0.043169530143097455,0.025861044903750536
0.3180203437805176,0.4057315440853006,0.5340751970907678,1.0498828742308144,1.4203880704271736,-15.276070376838454,-2.6362271835136237,0.043302175026094535,0.02668695560886152
0.3200204372406006,0.4086629229092669,0.5340383141703305,1.017877447668027,1.418211169007763,-15.191988086434769,-2.3659351545056264,0.04345398258601313,0.027485335074075964
0.3220205307006836,0.4115174317766156,0.5340247080667754,0.9858999531039214,1.4172628957137752,-15.093443020731163,-2.0967922786261903,0.04362830021587657,0.02824621319262316
0.3240208625793457,0.41428064976077833,0.534078395774475,0.9539873853138136,1.4175162077230268,-14.980627678766078,-1.8294843302049282,0.04382805692284863,0.028960640555844085
0.3260209560394287,0.4169389467109088,0.534241171519734,0.922178780339151,1.4189349122933808,-14.853752810412171,-1.5646806616352062,0.044055723848770524,0.029620815297417242
0.3280210494995117,0.4194796808397918,0.5345520604749392,0.890515080106633,1.4214740717846193,-14.71304731593224,-1.303031615875581,0.044313294655385735,0.030220165665742673
0.3300211429595947,0.42189136074207595,0.5350468847277925,0.8590389610962543,1.425080512506084,-14.558758087339449,-1.0451660766890898,0.0446022862846357,0.030753388350817073
0.33202123641967773,0.42416377109597353,0.5357579395951456,0.8277946307194649,1.4296934224630373,-14.39114978761513,-0.7916891753588725,0.04492375678794573,0.031216445625333267
0.33402132987976074,0.4262880628643247,0.5367137751194483,0.7968275957422345,1.4352450236843923,-14.210504564269984,-0.5431801713125889,0.045278334933781306,0.031606526661423204
0.33602142333984375,0.42825681195466814,0.5379390742374878,0.76618440761876,1.4416613076069829,-14.017121694239256,-0.3001905225780567,0.04566625802085652,0.03192197942160515
0.33802151679992676,0.4300640512596994,0.5394546146110489,0.7359123900018673,1.4488628229570535,-13.811317157663824,-0.06324216029631514,0.046087416379102235,0.03216222015954268
0.34002161026000977,0.4317052809273615,0.5412772976797854,0.7060593530913571,1.4567655037841631,-13.593423138720631,0.16717402034460224,0.046541402720200645,0.03232762836591894
0.3420219421386719,0.43317746175294514,0.5434202258067377,0.6766732981365887,1.4652815232248735,-13.363787452326825,0.3905994424010147,0.0470275627465441,0.032419434813030445
0.344022274017334,0.43447899539895224,0.5458928061045427,0.6478021148466278,1.4743201579974492,-13.122772896247229,0.6066088944689116,0.04754504104610048,0.03243960863734207
